easting,northing,abundance
574603.9,122198.4,0.01
578101.7,140694.5,0.2
561077.2,142223.1,0.2
571051.1,146399.7,0.01
565503.8,139301.8,0.01
573528,145101.4,0.2
572496.9,147096.7,0.2
573303.3,146902.1,0.01
561305.9,142601.2,0.2
581700.8,147601.3,0.01
581610.7,147395.8,0.2
574750,146348.6,3
570900,135200,0.2
570709.9,122288.1,0.2
581097,154305.9,0.2
556700.3,149126.1,0.2
559682,150847,0.01
569380.1,133056.7,0.2
559038,146684,0.2
561307,146819,0.2
561475.5,144725.5,0.01
568688,129132,0.2
569802.4,136268.6,0.01
576317,139872.7,0.01
575697,135312,0.01
572793,124557,0.2
