easting,northing,abundance
578500.3,124402.2,0.2
580498.5,137599.3,0.2
578076,136824.3,0.01
569004.4,138896.9,0.2
576799,137001.5,0.2
578798.1,152198.7,0.2
571491.2,136704.4,0.01
578798,136097,0.2
578501.7,125401.6,0.2
575197.5,136097.8,0.2
574598.3,136695.3,0.01
581989.9,139903.8,0.2
570696.1,117995.1,0.2
576144.9,122862.2,0.01
573199.9,119600.8,0.2
575801.8,122501.7,0.2
571502.8,137302.4,0.2
565777,140310.9,0.2
580600,126400.7,0.2
579600,125798.4,0.2
579503.2,125604.8,3
578037.2,138218.7,0.01
570204.8,117051.6,0.2
579360,138513,0.01
570629.3,117628.7,0.2
578850.8,136647.6,0.2
