easting,northing,abundance
581301.7,150300.1,0.2
573301.2,143804.4,0.2
568803.1,140694.6,3
565500,137700,0.2
564800.2,137699.9,0.01
576503.9,143002.1,0.2
577901.1,139199.6,0.2
578403.1,139196.5,0.2
568801.8,142299.3,0.2
576598.5,141304.5,0.2
574897.8,143394.6,15
578400.7,150498.4,0.2
576200,143697.9,0.2
569700.8,124099.4,3
580903.4,141096.7,0.2
571325.6,123371.5,0.2
574599.1,147402.6,0.2
582903.8,148008.8,0.2
575197.5,136097.8,3
568343.2,126100.4,0.2
583295.3,147897.6,0.01
570601.6,126399.5,0.2
568699.4,126299.1,0.2
568199.1,126923.2,0.2
567007.6,119415.6,0.2
567203.5,121302.3,3
567739.3,119992.1,0.2
568201.9,119602.4,0.01
556075.3,145996.9,3
556095.9,147396.3,0.2
569402.9,124255.3,0.2
566898.4,128704.9,15
564497.7,145390,0.2
567033.4,128733,3
569001.5,124401.1,0.2
570709.9,122288.1,0.2
572004.8,148103.8,0.2
570099.3,141295.4,0.2
571399.4,141299.9,3
570000,124100,0.2
576501.3,144798.9,0.2
570650,145879,0.01
578077,132564,0.2
574649.8,146625,0.2
566360.4,138988.8,0.2
572858.6,140980,0.2
566924.1,139722.5,0.2
569700.8,144348.4,0.2
572073,144176,0.01
569802.4,136268.6,0.2
576027.9,148852.9,0.2
581476.3,153775.8,0.2
570945.2,139458.6,0.2
581297,134228,0.2
571125,136374.6,0.01
584775.4,154399.4,0.2
581077.6,151499,0.2
574764,146758,0.2
