easting,northing,abundance
580303.3,151997.1,0.2
568600.9,124901.6,0.2
571096.7,120205,0.2
572198.7,124600.1,0.2
577901.1,139199.6,3
571572.9,123826,0.01
580306,152595.3,0.2
580100,130200,0.2
577997.3,140799.1,0.2
578403.1,139196.5,3
578400.7,150498.4,0.01
570604.5,132301.6,0.2
568399.6,144601.2,0.2
576304.5,132905.7,0.2
575005.8,122110.3,3
576899.1,140897,0.01
573798.4,144701.7,0.2
574599.1,147402.6,0.2
569004.4,138896.9,0.2
576899.2,135300.6,0.2
574896.5,148994.9,0.2
578699.1,135697.9,0.2
574598.3,136695.3,0.2
570696.1,117995.1,0.2
570601.6,126399.5,0.01
576144.9,122862.2,0.2
575963.5,123411.2,0.2
578624,124900.8,0.2
572202.6,124701.8,0.2
565503.8,139301.8,0.2
575301.1,128999.3,15
572790,119200,0.01
570525.5,133196.1,0.2
564401.8,142100,3
563095.1,148098.7,0.2
566496.5,134101.5,0.2
581701.1,141200.9,0.2
577197.4,151400.4,0.2
577204.8,149998.7,3
577098.6,151397,0.2
572004.8,148103.8,0.2
567302,142705.6,0.2
569696.8,142495.1,0.2
577095,125563,0.2
570650,145879,0.01
569719.2,144953.4,0.2
584904,150074,3
576273.4,144700.4,0.01
573001.4,137035,0.2
572297.5,126446.6,0.2
570286.3,136049.6,15
568688,129132,3
572073,144176,0.2
579785.7,145240.6,0.01
576027.9,148852.9,0.2
570972,121569,0.2
577761.1,138756.1,0.01
579861,153041,0.2
578979.2,144077.2,0.2
581077.6,151499,0.01
571150.1,129625,0.2
574725,121175.5,3
571275.3,120623,3
568181,137004,0.2
567397,135231,0.2
573339,121070,3
571250.6,131047.4,3
565100,142293,0.2
577349.5,124601.4,3
579360,138513,3
570629.3,117628.7,3
578370,137739,0.2
566724.3,135125.3,3
567825.3,136499.5,0.2
564479,142336,15
572299.1,120848.7,0.2
572671.6,119804.4,0.2
579549,136348,3
