easting,northing,abundance
572499.4,145503.5,15
569697.1,121794.8,15
580903.4,141096.7,3
576401.6,145594.6,15
579300,127000,0.2
579502.3,146799.2,3
580001.8,147096.6,0.01
566921.6,119499.3,15
567203.5,121302.3,15
568600.9,119913.3,0.2
568001.3,119898.9,15
567899.8,119898.4,3
568299.9,119696.4,3
568201.9,119602.4,3
567499.3,119298.9,3
567397.1,119101.8,0.2
567795.9,120798.4,15
566799.5,120794.1,0.2
572700.4,145900.5,15
569001.5,124401.1,3
574702.8,143702,0.2
574875,145400,0.2
572576,145799,3
574873,144698,0.01
569719.2,144953.4,0.2
