easting,northing,abundance
581699.8,150900.1,0.2
583602.3,147106,0.2
567801.5,142493.6,15
569599.4,122000,3
572198.7,124600.1,3
576198.7,143105.2,15
564800.2,137699.9,15
576503.9,143002.1,15
569697.1,121794.8,3
576098.9,148048.6,0.2
564295.7,144405.6,3
578400.7,150498.4,0.2
572898.6,141798.5,3
575297.1,136296.7,15
578892.5,140400.4,0.01
581500.1,146293.7,0.2
558697.6,151448.1,0.2
569596.2,118697.6,0.2
578901.5,145897.8,0.2
581989.9,139903.8,0.2
578801.4,145697,0.2
575600.5,142398.5,3
576144.9,122862.2,0.01
578499.4,146998.9,15
558229.8,148297.1,0.2
571000,122800,0.01
577501.2,145595,37.5
582302.9,146696.1,15
575699.4,127700.4,0.2
572496.9,147096.7,0.01
574750,146348.6,0.2
579103.4,152501.4,37.5
567302,142705.6,3
574875,145400,0.2
576247.8,146647.9,0.2
575126.3,146214.1,3
558221.8,151780,0.01
562926.6,133269.6,0.01
571942.6,146126.3,3
574873,144698,0.2
570227,145645.5,0.01
568568.2,132126.2,15
578147,147106,0.2
578231.9,145586.8,0.01
572983,133784,0.01
568125.1,143349.9,0.01
574025.1,144176.6,0.2
576116.2,134222,0.01
570883.7,134940.3,0.2
580876.9,148496.6,0.2
580549,148399.8,15
573345,146625.1,15
573924.6,146424.8,0.01
573300,134528,3
577525,148750,0.2
566360.4,138988.8,0.2
570469.3,140698.1,3
573572.4,136995.4,0.2
568688,129132,0.2
570875,121803,0.2
583275,149575,0.2
579525,140325,0.2
571150.1,129625,3
