easting,northing,abundance
577011.1,121328.6,0.2
571898.6,118200.1,0.2
571400,117200,0.2
577902.6,122902.8,0.2
579651.4,136898,0.2
577504,125410.4,3
575587.4,119963,3
581497.5,131291.2,0.2
578800,142800,0.01
580200.6,125803.9,0.2
572987.7,120285.6,0.2
567504.8,137198.5,0.2
572001.4,118302.7,0.2
572402.2,117799.7,0.2
571597.6,117099.2,0.2
572402.1,117700.7,3
576801.1,121397.6,0.01
577598.6,136899.7,0.2
571602.3,118200.9,3
572101.9,116902.5,0.01
571900.3,117895.8,0.2
579501.8,124097,0.2
579852.5,124154.4,0.01
571600.8,117394.3,0.2
578002.1,122999.6,0.2
571999.9,118900.2,0.2
581899.6,130397.8,0.01
571499.4,117200.6,0.2
571799.5,117699.5,0.2
583260.3,130892.4,0.2
580599.5,126794.6,0.2
571600.3,117598.4,0.2
576799.8,121598.6,0.2
579125.98,124114.63,0.01
579132.85,124078.65,0.2
577967.5,125936.5,0.2
580183.1,124903.7,0.2
578943.4,123708,0.01
578015.3,123007,0.2
573410.4,117778,0.2
573198.2,117625.4,3
577209,121725,0.2
580489.7,124797.4,0.01
582709,132001,3
575216,120633,0.01
578042.8,122655.1,0.01
571651.4,117998.6,0.01
577713,122942.5,0.2
575393.1,119101.4,0.2
575889.5,120676.1,0.2
582384.9,130722.1,0.2
582686.8,131030.8,15
582883.1,131371.4,0.2
574168.1,117742.9,3
574133,117732,15
574094.1,117695,0.2
575200.1,119102,3
575300,119037,0.2
575949.4,120677.4,0.2
571813.5,118214.4,0.01
579985,136034.5,0.2
571583.1,117803.5,15
582774.8,130479.7,3
582277.9,130114.1,3
