easting,northing,abundance
580706.3,127198.4,0.01
566900.2,135795.4,15
577051.3,151421.4,0.2
571096.7,120205,0.01
567200.1,136397.2,3
579004.1,125798.8,0.2
577204.5,128294.6,3
578598.4,151003,0.2
580100,130200,3
574582.1,121850,0.01
578403.1,139196.5,0.2
576598.5,141304.5,0.2
575139.3,121032.1,0.2
575005.8,122110.3,0.2
578892.5,140400.4,0.2
577800,125300,0.2
577504,125410.4,0.2
569696.8,138099.7,0.2
578594,125100.5,3
581500.1,146293.7,15
576799,137001.5,0.2
579202.5,127099.6,0.2
575302.8,124296.6,0.01
578507.5,136296,3
578501.7,125401.6,15
580599,130604.3,3
571300.9,119198.1,0.2
581994.8,140302.7,3
581989.9,139903.8,3
570696.1,117995.1,0.2
576144.9,122862.2,15
575963.5,123411.2,15
578685.1,124961.7,15
578624,124900.8,3
578429.1,126929.7,3
578097.3,126797.3,0.2
573103.4,118598.5,3
580700,126300,0.2
573199.9,119600.8,15
580477.5,143595.9,3
565400.3,144400.3,0.2
575299.8,121901.7,3
575801.8,122501.7,3
574493.8,120197.7,3
569177.4,146198.7,0.2
572400,119200,0.2
572790,119200,0.2
564594,147102.9,0.2
566274.6,141005.1,3
576801.2,125097.5,15
571502.8,137302.4,0.01
565777,140310.9,0.01
579801.1,125899.6,3
580200.6,125803.9,0.2
579600.8,135998.8,0.2
580600,126400.7,15
566496.5,134101.5,0.2
579000,125099.2,3
580000.6,125598.8,0.2
579899.2,125101.4,0.2
567204.4,135794.2,3
577599.3,125597.3,0.2
571084.2,137391.7,0.2
578503.8,144203.7,3
572500,118400,0.01
580203,142698.8,3
572987.7,120285.6,0.2
581701.1,141200.9,0.2
581299.1,144899.3,3
581701.1,141098.5,0.2
575696,122696,0.2
579599.8,127302.9,15
573712.5,120867.6,0.2
577500,126700,0.2
580802.5,142999.3,15
577204.8,149998.7,0.2
580700.2,126000.6,0.2
579103.4,152501.4,3
580599.5,126794.6,0.2
579503.2,125604.8,0.2
580390.8,131206.1,0.2
580747.05,126947.96,3
579493.24,127048.15,3
580202.34,127087.23,0.01
579149.56,126813.48,0.01
577095,125563,3
577191,125438,0.2
580735,126895,15
579975.2,125451.3,0.2
579099.5,126315.5,3
579966.4,126392.9,0.2
578626.6,127191.4,0.2
581123.8,146675.1,0.2
579300,143526,0.2
569751,137849.8,3
579525,140325,0.2
575697,135312,0.01
584775.4,154399.4,3
571275.3,120623,0.2
571291.3,119649.5,3
579550,152800,0.2
567397,135231,0.2
581525,145327,3
578037.2,138218.7,0.01
567800.8,137174,0.2
573339,121070,3
580000,153749,3
577349.5,124601.4,0.2
575725,123575.3,3
570629.3,117628.7,3
570900.2,137500.1,0.2
571297.1,118325.6,3
576125,127300,0.2
573152.8,117996.8,0.01
578370,137739,0.2
578399.3,126000.6,3
566724.3,135125.3,0.2
580999.9,126550.1,3
567825.3,136499.5,0.2
577903.9,125558.2,3
565875,135599.2,0.2
570652.4,118626.4,15
567443.8,136781.1,0.2
576102,121726,0.2
570842,118704.9,3
567025,136049,3
575564.1,136336.5,3
577400,122951,3
583325,132624,0.2
571002.1,117025.8,0.2
577175,152225,0.2
571813.5,118214.4,0.2
580477,132142,0.2
575825,137074.4,3
581882,132197,3
579224.9,126601.5,0.2
572299.1,120848.7,0.2
577523,152782,0.2
571751,119856,3
