easting,northing,abundance
564607.9,133295.2,0.2
580303.3,151997.1,0.01
573301.2,143804.4,0.2
571496.8,135100.8,3
565500,137700,0.2
572198.7,124600.1,0.2
576503.9,143002.1,0.2
578598.3,126794.5,3
578502.8,140998.5,0.2
578101.7,140694.5,0.2
568801.8,142299.3,0.2
576598.5,141304.5,3
577300.1,140801.2,0.2
574897.8,143394.6,0.2
575297.8,130796,0.2
572999.6,147227.6,0.2
575502.4,131701.7,0.2
575400.1,131097.7,0.2
580097.2,136400.3,0.2
575300,124700,0.01
580498.5,137599.3,0.2
579494,137398.3,0.2
576598,138495.7,0.01
569696.8,138099.7,3
584593.8,151895.1,0.2
569100,136100,0.2
582698.6,152999.7,0.2
571491.2,136704.4,0.2
572499.3,142499.1,0.2
578009.1,135297,0.2
569596.2,118697.6,0.2
577097.3,132101.7,0.2
571098.2,146497.4,0.2
565503.8,139301.8,0.2
575301.1,128999.3,3
577799.6,126297,0.2
575499.6,140299.8,0.2
580308.3,125895.5,3
575701.7,139799.2,0.2
573528,145101.4,0.2
579498.5,126100.5,0.2
572001.4,118302.7,0.01
577197.6,133097,0.2
580700.2,126000.6,0.2
581610.7,147395.8,0.2
570900,135200,0.2
570709.9,122288.1,3
580390.8,131206.1,0.2
569696.8,142495.1,0.2
579099.5,126315.5,0.2
570650,145879,0.2
559038,146684,3
570749.6,146998.7,0.01
559050,148603,3
567680,143736,0.2
568019,143052,0.2
576905.09,148900,0.01
573924.6,146424.8,0.2
562009,145236,3
570871,147205,0.01
573769.5,138667.8,0.01
574024.6,140198.9,0.01
562151.1,148075.6,3
581123.8,146675.1,0.01
564749.3,136624.1,3
572297.5,126446.6,0.2
578303.6,148842.6,3
566303.8,138452.4,15
568688,129132,3
572540.2,144902.1,0.2
563219,146338,15
563896.2,147901,15
566926.9,138078.1,3
570972,121569,0.2
572492.6,137664,0.2
576317,139872.7,3
581297,134228,0.2
583649.2,151723.5,0.2
575697,135312,0.2
570375.4,121675.1,0.2
575927.9,128449.8,3
576497,123186,0.01
583550,151349,0.2
573652.6,132433.2,0.2
581077.6,151499,0.2
574207.2,130257.2,0.2
578224.5,126575.1,3
582874,153225,0.2
576600.7,123898.4,0.2
573268.3,130105.2,3
578037.2,138218.7,0.01
565100,142293,0.2
570204.8,117051.6,3
577700.1,127074,0.2
578399.3,126000.6,0.2
581176,136034,3
580927.5,126009.9,0.2
570652.4,118626.4,3
572793,124557,0.2
579224.9,126601.5,3
