easting,northing,abundance
577051.3,151421.4,0.2
576109.9,148415,15
580306,152595.3,0.01
578500.3,124402.2,3
557682.6,150423.3,0.2
579494,137398.3,0.2
572791.1,130001,3
578798.1,152198.7,0.2
578508.1,136447.7,15
570696.1,117995.1,0.2
575424.2,148146.1,15
573105.7,118601.3,0.01
569402.9,124255.3,0.2
567797.4,136197.1,0.2
564297.7,142001.5,0.01
578357.6,143628.6,3
581701.1,141200.9,0.2
571003.2,130794.3,15
580802.5,142999.3,3
567598.2,141003.6,0.2
570267.8,134005.8,0.2
574641,148142.9,3
578799.6,151400.5,3
579424.7,152150.3,0.2
581976.5,135748.4,3
578224.5,126575.1,0.2
580000,153749,0.2
565100,142293,3
570900.2,137500.1,0.2
578399.3,126000.6,0.2
581176,136034,0.2
570652.4,118626.4,15
567443.8,136781.1,15
567025,136049,0.2
577489,136515.8,15
577175,152225,0.2
