easting,northing,abundance
577703.7,128994.6,0.01
575297.1,136296.7,0.2
569004.4,138896.9,0.01
582698.6,152999.7,0.2
572791.1,130001,3
578798.1,152198.7,0.2
574799.7,149306,3
575302.8,124296.6,0.01
578798,136097,3
574896.5,148994.9,3
575197.5,136097.8,3
576392.2,136900,3
581994.8,140302.7,3
581989.9,139903.8,3
570696.1,117995.1,0.01
576144.9,122862.2,0.2
578685.1,124961.7,0.2
578624,124900.8,3
578429.1,126929.7,0.2
578097.3,126797.3,0.2
572299.3,120103,0.01
573103.4,118598.5,0.01
565400.3,144400.3,0.2
564497.7,145390,0.2
572002.5,137399,0.2
572790,119200,3
564401.8,142100,0.2
583702.1,145787.8,0.2
563095.1,148098.7,0.2
565777,140310.9,0.2
564498.7,147097.7,0.01
579600.8,135998.8,0.2
566496.5,134101.5,15
579000,125099.2,0.2
577599.3,125597.3,0.2
581701.1,141200.9,0.2
571003.2,130794.3,0.2
581099.1,136598.8,3
581701.1,141098.5,3
575696,122696,0.2
577197.4,151400.4,0.2
577601.9,137196.5,0.2
577098.6,151397,0.2
579320.9,125692.3,0.2
579896.4,125666.6,3
579300,143526,3
576497,123186,3
581156.7,152529.2,3
579861,153041,3
576974.5,123426.3,0.01
579550,152800,3
568331,137532,0.01
573339,121070,0.2
565100,142293,3
577349.5,124601.4,15
580599,142450,0.2
570204.8,117051.6,3
579360,138513,3
578370,137739,3
578550.1,125700.3,0.2
566724.3,135125.3,0.01
567825.3,136499.5,3
570842,118704.9,0.2
575564.1,136336.5,0.2
564479,142336,3
576053.4,136301.8,0.2
577489,136515.8,15
580477,132142,0.2
572299.1,120848.7,0.2
579985,136034.5,0.2
571751,119856,0.01
572671.6,119804.4,0.2
579549,136348,3
