easting,northing,abundance
580303.3,151997.1,15
568803.1,140694.6,15
577997.3,140799.1,0.01
566805.8,138599.4,15
575297.8,130796,0.2
575502.4,131701.7,0.2
579494,137398.3,0.2
576899.1,140897,0.01
573798.4,144701.7,0.2
584593.8,151895.1,0.2
579499.3,125899.1,0.2
575600.6,138700.5,37.5
580599.6,151189.7,15
581200.3,137900,0.2
575701.7,139799.2,0.2
581800.3,139198.9,15
581602.6,136003.3,0.2
579498.5,126100.5,0.2
568200.2,139899.8,0.2
579975.2,125451.3,37.5
577953.2,126367.3,15
578925.1,125419.7,0.2
561319,149776,0.01
573769.5,138667.8,15
581075.5,153701.3,15
562151.1,148075.6,3
566303.8,138452.4,15
572430.5,131193.9,15
566926.9,138078.1,0.2
581297,134228,15
573652.6,132433.2,0.2
580525.8,137224.8,62.5
582675.7,153675.5,3
581550,141975,15
581351,151024.7,3
580400,136150,0.01
