easting,northing,abundance
557747.6,149726.8,0.01
572499.4,145503.5,0.2
557469.5,147202.4,0.01
568803.1,140694.6,0.01
557726.2,147276.1,0.01
573798.4,144701.7,0.2
556973.9,147973.5,0.2
558697.6,151448.1,0.01
576401.6,145594.6,0.2
581102.6,147496.4,0.2
578801.4,145697,0.2
557699.9,149446.4,0.2
561077.2,142223.1,0.01
575000.6,145775,0.2
569921,133567.9,0.2
575600.6,138700.5,0.2
577001.9,144894.8,0.2
555805.8,146495.9,3
556500.7,147401.7,0.2
557399.3,148599,0.2
561029.3,142573.3,0.01
558901.4,144999.9,0.01
558978.9,150775.4,0.01
572700.4,145900.5,0.2
560976.8,142847.2,0.2
561305.9,142601.2,0.2
581700.8,147601.3,0.2
560737.6,143528.2,0.2
570169,146010,0.2
570227,145645.5,0.2
572983,133784,0.01
561319,149776,0.01
580549,148399.8,0.01
575479,144757,0.2
573425.2,142275.1,0.01
581351,151024.7,0.01
