easting,northing,abundance
574267,145242,0.2
576247.8,146647.9,3
558686,150495,3
583827,148921,3
559682,150847,0.2
556686,150643,3
569928.4,146296.5,0.2
570001.6,133874.5,0.01
575375.2,146699.9,0.2
580123.9,147775.7,3
559406,146677,0.01
574873,144698,0.2
560411,145333,0.01
570169,146010,3
580304.8,147078.7,0.2
570196,133321.4,0.2
570227,145645.5,0.01
571280.1,145674.6,15
578147,147106,3
559038,146684,0.01
571199.4,133859.4,3
573297,122712,15
568421.6,142839.2,3
578231.9,145586.8,0.2
578798,132072,3
560161,149271,15
572682,125042,15
572983,133784,3
576651.2,141850.9,0.2
568125.1,143349.9,0.01
574025.1,144176.6,15
559727,148105,0.2
578077,132564,0.2
570883.7,134940.3,0.2
580549,148399.8,3
569848,128505,3
573345,146625.1,0.2
572997,122670,37.5
579233.8,146350.4,0.2
561307,146819,0.2
559050,148603,15
567680,143736,3
575479,144757,0.01
577175.1,141324.5,0.2
568019,143052,3
576905.09,148900,0.2
584904,150074,0.2
574649.8,146625,0.2
573924.6,146424.8,0.2
573300,134528,3
577525,148750,3
562009,145236,3
570871,147205,0.2
567446,138626.5,3
566360.4,138988.8,0.2
574024.6,140198.9,0.2
581075.5,153701.3,0.2
583099,147049,3
570469.3,140698.1,0.2
581123.8,146675.1,0.2
572858.6,140980,3
566924.1,139722.5,0.2
576273.4,144700.4,0.2
569700.8,144348.4,15
564749.3,136624.1,3
573001.4,137035,3
572950,134925,0.2
562625.6,146899.8,3
570071.3,142094.2,15
573572.4,136995.4,15
578303.6,148842.6,15
566303.8,138452.4,3
568688,129132,3
570875,121803,15
572540.2,144902.1,3
563219,146338,0.2
563896.2,147901,0.2
569802.4,136268.6,3
583275,149575,3
578799.6,151400.5,0.01
579785.7,145240.6,0.2
565411,134801,0.2
581476.3,153775.8,3
570945.2,139458.6,3
572430.5,131193.9,0.2
573425.2,142275.1,3
584276,152723,15
565004,143462,0.2
583994,152783,0.2
583540,146251,3
566926.9,138078.1,3
579525,140325,0.2
570972,121569,3
572492.6,137664,3
576317,139872.7,3
581297,134228,3
583649.2,151723.5,3
575697,135312,3
570375.4,121675.1,3
575927.9,128449.8,3
576497,123186,0.2
583550,151349,0.2
564950,143883,15
573652.6,132433.2,0.2
577761.1,138756.1,3
581077.6,151499,3
571150.1,129625,0.2
571275.3,120623,3
571291.3,119649.5,3
578753.8,125899.1,15
583335.4,145409.1,3
580525.8,137224.8,3
577446.5,124252,0.2
577174.9,138100,15
573075.3,130849,3
576974.5,123426.3,3
574207.2,130257.2,3
578224.5,126575.1,3
567397,135231,0.2
582874,153225,0.2
576600.7,123898.4,15
575526.4,124591.1,15
581525,145327,0.01
570326,118574.8,15
576750.7,129474.4,0.2
578037.2,138218.7,3
571250.6,131047.4,15
565100,142293,0.2
577349.5,124601.4,0.2
581550,141975,0.2
580949.8,137675.4,15
570204.8,117051.6,0.2
570629.3,117628.7,0.2
582112.9,145111.3,3
577700.1,127074,0.2
571297.1,118325.6,0.2
578370,137739,0.2
578550.1,125700.3,15
577150,137549,0.01
581176,136034,0.2
580999.9,126550.1,0.2
580927.5,126009.9,3
577903.9,125558.2,3
570652.4,118626.4,0.2
576800,137648,3
570842,118704.9,0.2
578402,137444,3
567025,136049,0.2
575564.1,136336.5,0.2
571576,119374,3
581401,144503,15
577489,136515.8,0.2
578224,123526,0.2
572793,124557,15
579224,140473,15
575825,137074.4,15
579224.9,126601.5,0.2
572299.1,120848.7,0.2
577523,152782,62.5
571751,119856,3
579549,136348,3
580400,136150,3
578850.8,136647.6,3
579749.7,136350,3
571127.6,145673.8,15
