easting,northing,abundance
581699.8,150900.1,0.01
580706.3,127198.4,0.01
566900.2,135795.4,0.2
578000.1,127403.4,0.2
578598.3,126794.5,0.01
576109.9,148415,0.01
580306,152595.3,0.2
576200,143697.9,0.2
581500.1,146293.7,0.2
576899.2,135300.6,0.2
581994.8,140302.7,0.2
581989.9,139903.8,0.2
570696.1,117995.1,0.01
575963.5,123411.2,0.2
578685.1,124961.7,0.2
578624,124900.8,0.2
575796,129984.7,0.2
566597.5,119842.3,3
569402.9,124255.3,3
568600.2,137699.4,15
564297.7,142001.5,3
564401.8,142100,0.01
563095.1,148098.7,3
566496.5,134101.5,0.2
577599.3,125597.3,0.01
578357.6,143628.6,0.2
580203,142698.8,0.01
571003.2,130794.3,0.2
563606.7,140403,0.01
580802.5,142999.3,0.2
577197.4,151400.4,0.01
572099.8,118101.7,3
577098.6,151397,0.01
572599.1,146802.1,0.2
574750,146348.6,0.2
579103.4,152501.4,0.2
572196.4,137698.4,0.2
580602.7,125896.4,0.2
567598.2,141003.6,0.01
569199,121372,0.01
570749.6,146998.7,15
576905.09,148900,3
572073,144176,0.01
574641,148142.9,0.2
578799.6,151400.5,3
576497,123186,0.01
578979.2,144077.2,0.01
584775.4,154399.4,0.2
579424.7,152150.3,3
571150.1,129625,0.2
567397,135231,0.2
582874,153225,0.01
565100,142293,3
575725,123575.3,3
580599,142450,3
570900.2,137500.1,0.2
566724.3,135125.3,3
580999.9,126550.1,3
564479,142336,3
574764,146758,0.2
572945.7,123049.8,0.2
