easting,northing,abundance
580303.3,151997.1,15
568803.1,140694.6,37.5
572202.5,141592.7,62.5
566805.8,138599.4,15
576304.5,132905.7,3
576899.1,140897,15
584593.8,151895.1,0.2
558229.8,148297.1,0.2
575600.6,138700.5,0.2
577001.9,144894.8,37.5
580599.6,151189.7,37.5
568200.2,139899.8,37.5
559682,150847,0.2
580304.8,147078.7,0.2
578231.9,145586.8,0.2
561319,149776,3
567680,143736,3
568019,143052,3
581075.5,153701.3,15
566303.8,138452.4,15
568688,129132,0.2
572540.2,144902.1,15
581297,134228,15
572793,124557,0.2
581351,151024.7,3
