easting,northing,abundance
572499.4,145503.5,0.2
568600.9,124901.6,0.2
571496.8,135100.8,0.2
567200.1,136397.2,0.2
568100.1,142094.9,3
571572.9,123826,15
574582.1,121850,3
571122.5,124203,0.01
570604.5,132301.6,0.2
575005.8,122110.3,0.01
571325.6,123371.5,0.2
574896.5,148994.9,0.01
579695.7,135690.8,0.2
576401.6,145594.6,3
575197.5,136097.8,3
578699.1,135697.9,0.01
581102.6,147496.4,0.01
575600.5,142398.5,0.2
570501,134777.5,15
564902.3,135892.4,15
568199.1,126923.2,0.2
572202.6,124701.8,0.01
579502.3,146799.2,0.2
575000.6,145775,0.2
558928,150370.2,0.2
572201.4,133801.8,3
566921.6,119499.3,15
567217.1,119963.1,0.2
567586.4,119886.5,0.01
567203.5,121302.3,3
568299.9,121200.1,15
568600.9,119913.3,15
568001.3,119898.9,15
567899.8,119898.4,15
568299.9,119696.4,0.2
568201.9,119602.4,15
567499.3,119298.9,15
565400.3,144400.3,0.2
569400.3,131500.1,0.01
567397.1,119101.8,3
567795.9,120798.4,15
556075.3,145996.9,0.2
566898.4,128704.9,0.01
574998.5,121895.7,0.2
558901.4,144999.9,0.2
558901.9,145301.7,0.01
561650.3,144250.7,0.01
568898.6,146093,0.2
564401.8,142100,0.01
579600.8,135998.8,0.2
566496.5,134101.5,3
572700.4,145900.5,0.2
575696,122696,0.2
573712.5,120867.6,0.2
577197.4,151400.4,0.2
561305.9,142601.2,0.01
566600,134402,0.01
580596.6,133307,3
567302,142705.6,15
565990.8,142202.1,15
574267,145242,37.5
574875,145400,3
572576,145799,15
583827,148921,0.2
556686,150643,0.2
569928.4,146296.5,0.2
571942.6,146126.3,3
574873,144698,3
560411,145333,15
580304.8,147078.7,0.2
578843.4,146951,0.01
567443,128795,0.01
578798,132072,0.2
568125.1,143349.9,15
576116.2,134222,0.01
580549,148399.8,0.01
579233.8,146350.4,0.01
561307,146819,0.01
569719.2,144953.4,3
584904,150074,3
566360.4,138988.8,0.01
570469.3,140698.1,0.2
566924.1,139722.5,0.2
570286.3,136049.6,3
570071.3,142094.2,3
569751,137849.8,3
583540,146251,0.2
563673,134679,0.2
580949.8,137675.4,0.01
579360,138513,3
564479,142336,0.2
572793,124557,0.2
572945.7,123049.8,0.2
572671.6,119804.4,3
