easting,northing,abundance
573301.2,143804.4,0.01
569301.9,141800.9,0.01
578101.7,140694.5,0.01
578403.1,139196.5,0.01
570604.5,132301.6,15
575005.8,122110.3,3
578892.5,140400.4,0.01
581500.1,146293.7,15
569004.4,138896.9,0.01
582698.6,152999.7,3
568400,141500,0.2
572002.5,137399,15
583702.1,145787.8,0.2
573528,145101.4,0.01
580000.6,125598.8,0.01
577599.3,125597.3,0.01
571084.2,137391.7,0.01
578503.8,144203.7,0.01
581610.7,147395.8,0.01
571797.9,134653.8,0.2
581097,154305.9,0.01
577904.8,141703.9,0.01
561167,150231,0.01
569795,133252,3
559038,146684,0.01
570749.6,146998.7,0.2
577175.1,141324.5,3
576905.09,148900,0.01
584904,150074,0.01
570469.3,140698.1,0.01
581123.8,146675.1,0.2
564749.3,136624.1,0.01
566303.8,138452.4,0.01
569802.4,136268.6,0.01
578799.6,151400.5,0.01
579785.7,145240.6,0.01
570195,140281,0.2
581476.3,153775.8,3
579300,143526,0.01
566926.9,138078.1,0.01
570375.4,121675.1,0.01
581156.7,152529.2,0.2
584775.4,154399.4,0.2
580599,142450,0.2
576800,137648,0.01
574764,146758,0.01
581351,151024.7,0.01
