easting,northing,abundance
572198.7,124600.1,0.2
577901.1,139199.6,0.2
574603.9,122198.4,0.2
580100,130200,0.2
576598.5,141304.5,3
577300.1,140801.2,0.2
564295.7,144405.6,0.2
568399.6,144601.2,0.2
575005.8,122110.3,15
576899.1,140897,0.01
581500.1,146293.7,0.2
569004.4,138896.9,0.01
582698.6,152999.7,0.2
576899.2,135300.6,0.01
571491.2,136704.4,15
574799.7,149306,3
575302.8,124296.6,0.2
574896.5,148994.9,15
575197.5,136097.8,0.2
578699.1,135697.9,0.01
574598.3,136695.3,0.2
581994.8,140302.7,0.2
581989.9,139903.8,0.2
581299,141190.4,0.2
576997.9,128702.4,0.01
576144.9,122862.2,0.2
578624,124900.8,3
578429.1,126929.7,0.2
575796,129984.7,3
580477.5,143595.9,15
565503.8,139301.8,0.2
565400.3,144400.3,0.2
564497.7,145390,0.2
568898.6,146093,0.2
575699.4,127700.4,0.01
564401.8,142100,0.2
563095.1,148098.7,0.2
565777,140310.9,0.01
578503.8,144203.7,0.2
581701.1,141200.9,3
581701.1,141098.5,0.2
579599.8,127302.9,0.2
581700.8,147601.3,0.2
580700.2,126000.6,0.2
581610.7,147395.8,15
572196.4,137698.4,0.2
579503.2,125604.8,15
580602.7,125896.4,0.2
576501.3,144798.9,3
565990.8,142202.1,0.2
579493.24,127048.15,3
570650,145879,0.01
580304.8,147078.7,3
568421.6,142839.2,0.2
572682,125042,3
567680,143736,0.2
575479,144757,0.01
577175.1,141324.5,0.2
568019,143052,0.2
569719.2,144953.4,3
584904,150074,3
566360.4,138988.8,0.2
581123.8,146675.1,0.2
564749.3,136624.1,3
578303.6,148842.6,0.01
572540.2,144902.1,3
563896.2,147901,0.2
569802.4,136268.6,0.2
579785.7,145240.6,3
576027.9,148852.9,3
570195,140281,0.01
581476.3,153775.8,3
584276,152723,0.2
583540,146251,3
579525,140325,3
575927.9,128449.8,0.2
576497,123186,0.01
583550,151349,0.01
564950,143883,0.2
573652.6,132433.2,0.2
579861,153041,0.2
584775.4,154399.4,0.2
571275.3,120623,3
578224.5,126575.1,0.2
582874,153225,0.01
575526.4,124591.1,0.2
580000,153749,0.2
565100,142293,3
580949.8,137675.4,0.2
579360,138513,3
578370,137739,3
578399.3,126000.6,3
578550.1,125700.3,3
575564.1,136336.5,3
580477,132142,3
579224.9,126601.5,0.2
