easting,northing,abundance
571096.7,120205,0.2
581099.6,141795.4,0.01
577901.1,139199.6,0.2
577593.8,129095.2,0.2
577300.1,140801.2,0.2
575139.3,121032.1,3
572898.6,141798.5,0.2
575297.8,130796,0.2
568399.6,144601.2,0.2
575005.8,122110.3,0.2
576598,138495.7,0.01
576899.1,140897,0.2
577504,125410.4,0.2
568503.8,137897.2,0.2
580599,130604.3,3
571300.9,119198.1,0.2
576997.9,128702.4,15
577097.3,132101.7,0.2
564902.3,135892.4,0.2
578097.3,126797.3,0.2
573099.5,119599.5,0.2
575600.6,138700.5,0.2
580477.5,143595.9,0.2
564300.4,147498,0.2
565400.3,144400.3,0.2
572790,119200,0.2
575699.4,127700.4,0.2
567699.5,135898.8,0.2
568001.2,137391.3,0.2
579600.8,135998.8,3
579899.2,125101.4,0.2
567504.8,137198.5,0.2
579059.7,125383.8,0.2
566303.8,138452.4,3
579300,143526,15
583540,146251,0.2
577761.1,138756.1,3
568331,137532,0.2
567397,135231,0.2
567800.8,137174,0.2
577349.5,124601.4,0.2
570204.8,117051.6,0.01
577700.1,127074,0.2
576125,127300,0.2
577150,137549,3
567377.1,136551.9,0.2
576800,137648,0.01
579549,136348,0.2
