easting,northing,abundance
578799.6,123597.1,0.2
577204.5,128294.6,0.2
578997.8,124101.3,0.2
577499,121999.6,0.2
580499,124512.5,0.2
581499.8,131399,0.2
579394.5,127298.5,0.2
572599.5,117600.4,0.2
576392.2,136900,0.2
581303.3,129895.4,0.2
582391.8,131806.9,0.2
572399.1,117203.5,0.01
581598.5,131499.8,0.2
577403.4,137099.6,0.2
575587.4,119963,0.2
577187.2,123302.2,3
581497.5,131291.2,0.2
573105.7,118601.3,0.01
571998.1,117500.9,0.2
572500,118400,0.2
581299.1,144899.3,0.2
572402.2,117799.7,0.2
577301.6,122003.7,0.2
577301.8,122199,0.2
578898.3,123699.5,0.2
577103.5,121999.2,0.2
576801.1,121397.6,0.2
571998.7,119600.6,0.2
580298.8,124153,0.01
578901.3,127899.8,0.01
578800.8,128301.4,0.01
578801.6,128500.6,0.2
578699.8,128500.5,0.2
571799.3,117099.9,0.2
579501.8,124097,0.2
578799.4,128401.5,0.01
580099.4,128697.9,0.01
579400.3,127799.3,0.2
582101.1,130491,0.01
571999.9,118900.2,0.2
571499.4,117200.6,0.2
581883.4,130635.3,0.2
580599.5,126794.6,0.2
580202.34,127087.23,3
580244,127614,0.01
579125.98,124114.63,3
578588,123645.8,0.2
579228.68,124056.79,0.01
578616.29,123647.95,0.2
578480.98,127199.27,0.01
580713,126950,0.2
580735,126895,0.01
580700,127022,0.2
580692,127093,0.2
572199.8,117650.9,0.2
