easting,northing,abundance
580303.3,151997.1,0.2
568803.1,140694.6,3
572202.5,141592.7,0.2
581099.6,141795.4,15
566805.8,138599.4,0.2
573798.4,144701.7,15
575305,138001.9,0.2
575600.6,138700.5,0.2
580599.6,151189.7,0.2
581800.3,139198.9,3
568200.2,139899.8,15
579975.2,125451.3,0.2
561319,149776,15
578077,132564,0.01
581075.5,153701.3,3
569700.8,144348.4,3
572430.5,131193.9,15
581297,134228,3
571125,136374.6,0.2
580525.8,137224.8,0.2
577446.5,124252,3
582675.7,153675.5,0.2
581550,141975,15
581351,151024.7,0.2
