easting,northing,abundance
577011.1,121328.6,3
580706.3,127198.4,0.2
577051.3,151421.4,0.2
578598.4,151003,3
571400,117200,0.2
577902.6,122902.8,0.2
577703.7,128994.6,0.01
577795.7,137395.5,0.01
579651.4,136898,0.2
577504,125410.4,0.2
569696.8,138099.7,0.01
578798.1,152198.7,0.01
578101.7,136694.6,0.2
581598.5,131499.8,0.2
575587.4,119963,0.2
575911,120586,0.2
573105.7,118601.3,0.2
573103.4,118598.5,3
575299.8,121901.7,3
575603.4,122200.8,3
575801.8,122501.7,0.2
574493.8,120197.7,3
569177.4,146198.7,0.01
568898.6,146093,0.2
564594,147102.9,0.2
566274.6,141005.1,0.2
576801.2,125097.5,0.2
565777,140310.9,0.01
568001.2,137391.3,0.2
577599.3,125597.3,0.01
571084.2,137391.7,0.2
578503.8,144203.7,0.2
572500,118400,0.2
580203,142698.8,0.2
572987.7,120285.6,0.2
581299.1,144899.3,0.2
571003.2,130794.3,0.2
567504.8,137198.5,3
581701.1,141098.5,0.2
577301.6,122003.7,3
577301.8,122199,3
578898.3,123699.5,0.2
577103.5,121999.2,0.2
581401.6,145079.7,0.01
580198.6,124398.4,0.01
571602.3,118200.9,0.2
579400.3,127799.3,3
578002.1,122999.6,0.2
571599.6,117001.2,0.2
571999.9,118900.2,0.01
577997.6,123103.8,0.2
571499.4,117200.6,0.2
579103.4,152501.4,3
571600.3,117598.4,0.2
580805.96,127042.88,0.2
579493.24,127048.15,0.2
579939.7,124680.7,0.2
577861.3,127677.7,0.2
577374,127611,0.2
577798.1,127536.7,0.2
577392.7,127634.3,0.2
578063.4,127605.7,0.01
578985.3,124216,0.2
578934.8,124240.5,0.2
578929.5,123692.1,0.2
578823.6,123767.3,3
578708.3,123582.4,0.01
577851.4,127738.3,0.2
578015.3,123007,0.2
579205.6,125078.1,0.01
561167,150231,3
578764,151606,0.01
573894,118674,0.01
568181,137004,3
573410.4,117778,0.01
573152.8,117996.8,0.2
577150,137549,0.01
570652.4,118626.4,0.2
572981.6,117609.8,0.2
582709,132001,0.2
571813.5,118214.4,3
571583.1,117803.5,3
