easting,northing,abundance
557747.6,149726.8,0.01
581301.7,150300.1,3
581699.8,150900.1,3
564607.9,133295.2,15
580303.3,151997.1,0.2
578000.1,127403.4,3
557469.5,147202.4,3
577051.3,151421.4,0.2
571096.7,120205,15
571496.8,135100.8,3
565500,137700,15
564800.2,137699.9,15
577204.5,128294.6,0.2
557146.5,150027.3,0.2
576503.9,143002.1,37.5
579901.4,150996.2,15
578598.3,126794.5,0.2
578502.8,140998.5,3
577901.1,139199.6,15
578598.4,151003,0.2
576109.9,148415,0.01
571572.9,123826,0.2
569697.1,121794.8,15
578500.3,124402.2,15
578403.1,139196.5,15
568801.8,142299.3,0.2
576598.5,141304.5,0.2
557682.6,150423.3,3
577593.8,129095.2,3
577300.1,140801.2,15
574897.8,143394.6,15
564295.7,144405.6,0.2
572092.5,148403.3,3
573900.5,119998.2,0.01
575297.8,130796,0.2
572999.6,147227.6,0.2
577703.7,128994.6,3
571122.5,124203,37.5
576200,143697.9,15
575502.4,131701.7,15
575400.1,131097.7,0.2
568399.6,144601.2,3
580097.2,136400.3,3
575300,124700,15
580498.5,137599.3,37.5
569700.8,124099.4,3
579494,137398.3,15
577795.7,137395.5,15
575297.1,136296.7,3
580903.4,141096.7,15
578892.5,140400.4,3
576598,138495.7,3
577800,125300,15
576899.1,140897,3
572597.3,133004.7,3
569696.8,138099.7,0.2
579197.2,135997,3
579101.1,136303.5,15
578076,136824.3,15
568503.8,137897.2,0.2
571325.6,123371.5,15
578405.1,136698.7,15
574599.1,147402.6,3
569004.4,138896.9,15
582698.6,152999.7,15
572791.1,130001,3
561243,143270.6,15
576799,137001.5,15
579499.3,125899.1,15
576899.2,135300.6,3
571491.2,136704.4,3
579595.4,135895.9,3
574799.7,149306,15
575302.8,124296.6,0.2
582903.8,148008.8,0.2
578798,136097,15
578507.5,136296,15
578508.1,136447.7,3
574896.5,148994.9,0.01
579695.7,135690.8,0.2
578501.7,125401.6,15
576401.6,145594.6,0.2
578699.1,135697.9,3
578101.7,136694.6,3
556725.4,149799.5,3
581102.6,147496.4,0.2
572499.3,142499.1,0.2
578009.1,135297,3
569596.2,118697.6,0.2
580599,130604.3,3
576392.2,136900,0.2
568343.2,126100.4,0.2
571300.9,119198.1,15
570696.1,117995.1,15
572099.2,119498.8,3
581299,141190.4,0.2
575600.5,142398.5,15
559759.4,145948.2,15
570601.6,126399.5,3
575963.5,123411.2,3
578685.1,124961.7,3
568699.4,126299.1,0.2
570501,134777.5,3
568199.1,126923.2,15
575305,138001.9,0.2
578097.3,126797.3,0.2
572202.6,124701.8,3
568325.9,130398.8,3
569189.5,133409.8,0.2
571000,122800,15
571100.3,118396.6,15
580001.8,147096.6,0.2
575796,129984.7,0.2
573105.7,118601.3,0.2
573099.5,119599.5,3
571051.1,146399.7,0.2
573103.4,118598.5,15
582198.2,152691.8,15
573199.9,119600.8,15
576399.9,128498.4,3
575600.6,138700.5,0.2
580477.5,143595.9,0.2
567217.1,119963.1,0.2
564300.4,147498,0.2
582302.9,146696.1,0.2
577001.9,144894.8,3
565503.8,139301.8,3
