easting,northing,abundance
581699.8,150900.1,0.2
583602.3,147106,15
580303.3,151997.1,15
573301.2,143804.4,3
572202.5,141592.7,0.2
576198.7,143105.2,15
568100.1,142094.9,0.2
568399.6,144601.2,15
574896.5,148994.9,3
578901.5,145897.8,15
578801.4,145697,3
579502.3,146799.2,37.5
572201.4,133801.8,15
577501.2,145595,0.2
580477.5,143595.9,0.2
575801.8,122501.7,0.2
559298.5,146098.9,62.5
581800.3,139198.9,3
569946.4,145602.9,0.2
573528,145101.4,15
567302,142705.6,0.2
579979.6,125113.6,0.2
579975.2,125451.3,0.2
578037.6,126409,3
576247.8,146647.9,0.2
575126.3,146214.1,0.2
574873,144698,0.2
568125.1,143349.9,0.2
579233.8,146350.4,0.2
572540.2,144902.1,0.2
570195,140281,3
584276,152723,15
583540,146251,0.2
571125,136374.6,0.2
577446.5,124252,0.2
582675.7,153675.5,0.2
