easting,northing,abundance
557469.5,147202.4,3
557146.5,150027.3,15
571572.9,123826,15
576098.9,148048.6,3
571122.5,124203,15
569700.8,124099.4,0.2
557846.9,147527.3,3
560221,142970.2,15
556973.9,147973.5,0.2
561243,143270.6,0.2
558697.6,151448.1,0.2
576401.6,145594.6,3
556725.4,149799.5,3
568343.2,126100.4,15
559759.4,145948.2,0.2
570601.6,126399.5,3
570501,134777.5,15
561077.2,142223.1,15
568199.1,126923.2,0.2
567494,129402.2,0.2
569189.5,133409.8,15
579502.3,146799.2,0.2
558928,150370.2,15
561026.6,143900.2,15
569921,133567.9,0.2
566766.3,121184,3
567007.6,119415.6,3
567375.3,120135.8,0.2
567586.4,119886.5,15
566597.5,119842.3,0.2
567203.5,121302.3,37.5
567201.5,121101.7,3
568299.9,121200.1,0.2
568600.9,119913.3,3
568001.3,119898.9,15
567899.8,119898.4,15
567739.3,119992.1,15
568299.9,119696.4,15
568201.9,119602.4,15
567499.3,119298.9,15
567397.1,119101.8,37.5
567795.9,120798.4,15
566799.5,120794.1,62.5
555805.8,146495.9,3
556075.3,145996.9,15
556700,145398.2,37.5
556500.7,147401.7,0.2
569402.9,124255.3,0.2
566898.4,128704.9,15
561029.3,142573.3,3
558901.4,144999.9,15
558901.9,145301.7,0.2
559400.1,144600.6,37.5
559298.5,146098.9,3
561650.3,144250.7,3
559399.1,146299.4,3
573303.3,146902.1,3
569001.5,124401.1,15
570900,135200,15
560737.6,143528.2,15
560901,142299.9,15
566906.4,128404.5,3
579493.24,127048.15,0.2
570001.6,133874.5,0.2
568463,126715,15
569199,121372,3
560411,145333,15
570169,146010,15
570196,133321.4,0.01
570267.8,134005.8,3
569380.1,133056.7,0.2
578843.4,146951,0.2
568568.2,132126.2,3
567443,128795,3
570749.6,146998.7,0.2
576116.2,134222,0.2
575479,144757,15
577175.1,141324.5,0.2
572100,134650,0.01
570469.3,140698.1,3
572950,134925,3
574641,148142.9,0.2
565190.7,134912.8,0.01
578799.6,151400.5,0.2
570195,140281,0.2
563673,134679,3
572945.7,123049.8,0.2
