easting,northing,abundance
564295.7,144405.6,15
575297.8,130796,15
572600,130000,3
580097.2,136400.3,0.2
575300,124700,37.5
580498.5,137599.3,0.2
579494,137398.3,15
575297.1,136296.7,0.2
576598,138495.7,37.5
577800,125300,0.2
579197.2,135997,15
578594,125100.5,0.01
579101.1,136303.5,3
578699.1,136499.2,3
578405.1,136698.7,0.2
582698.6,152999.7,0.01
572791.1,130001,0.2
577097.3,132101.7,0.01
573099.5,119599.5,15
577799.6,126297,0.2
581200.3,137900,3
580308.3,125895.5,0.2
572399,130099.6,15
579801.1,125899.6,0.01
581602.6,136003.3,15
580101.4,125999.7,3
581600.9,135899.4,0.2
579498.5,126100.5,15
579705.7,139600.7,3
579000.2,136502.1,15
579320.9,125692.3,0.2
577953.2,126367.3,3
579896.4,125666.6,0.2
579205.6,125078.1,0.2
578037.6,126409,15
578004.2,125329.5,3
579206.9,125090.7,0.2
564749.3,136624.1,0.01
583994,152783,15
583540,146251,0.2
566926.9,138078.1,0.01
577761.1,138756.1,3
581379.7,137749.9,15
577076.1,137874.7,3
573075.3,130849,15
581976.5,135748.4,3
582975.2,153650,15
573268.3,130105.2,15
575167,137251,3
576750.7,129474.4,3
578037.2,138218.7,3
580949.8,137675.4,0.01
570204.8,117051.6,0.2
578921.2,137373.2,0.01
582112.9,145111.3,0.2
578550.1,125700.3,3
577150,137549,3
581176,136034,3
577903.9,125558.2,0.01
572902,120547,0.01
578402,137444,0.2
575564.1,136336.5,3
581401,144503,3
572325,119773,0.2
578850.8,136647.6,0.01
