easting,northing,abundance
579838.7,124770.9,0.2
565500,137700,0.2
580719.3,131179.6,3
576598.5,141304.5,15
577593.8,129095.2,3
577300.1,140801.2,15
564295.7,144405.6,15
575297.8,130796,15
572600,130000,3
575502.4,131701.7,0.2
575400.1,131097.7,3
580097.2,136400.3,15
575300,124700,15
580498.5,137599.3,0.2
579494,137398.3,15
579398.4,124795.8,0.2
577795.7,137395.5,15
578892.5,140400.4,15
576598,138495.7,3
577800,125300,15
569696.8,138099.7,0.2
584593.8,151895.1,0.2
569100,136100,0.2
579101.1,136303.5,15
581500.1,146293.7,0.2
578405.1,136698.7,15
582698.6,152999.7,15
572791.1,130001,15
576799,137001.5,0.2
579499.3,125899.1,15
571491.2,136704.4,0.2
579595.4,135895.9,0.2
575302.8,124296.6,15
578501.7,125401.6,0.2
571300.9,119198.1,3
575963.5,123411.2,0.2
578624,124900.8,3
578429.1,126929.7,3
571100.3,118396.6,37.5
573099.5,119599.5,3
582198.2,152691.8,0.2
573199.9,119600.8,0.2
576399.9,128498.4,3
564300.4,147498,3
565503.8,139301.8,0.2
577799.6,126297,0.2
580308.3,125895.5,3
575701.7,139799.2,3
572399,130099.6,15
579801.1,125899.6,0.2
579299.8,125801.8,3
580600,126400.7,0.01
580101.4,125999.7,3
579498.5,126100.5,15
579705.7,139600.7,15
579000,125099.2,0.2
579899.2,125101.4,3
567204.4,135794.2,15
579000.2,136502.1,0.2
572300.2,117997,0.2
572403.8,118198.8,0.2
580700.2,126000.6,0.2
579103.4,152501.4,15
572196.4,137698.4,0.2
579503.2,125604.8,15
581097,154305.9,0.2
576501.3,144798.9,3
579493.24,127048.15,0.2
580384,126010,0.2
580735,126895,0.2
581187.6,126615.4,3
579975.2,125451.3,15
579320.9,125692.3,15
579850.8,126387.2,37.5
580320.4,126280,3
579099.5,126315.5,3
578659,125442.1,3
579856.2,126390.9,0.2
579059.7,125383.8,3
580710.1,126347,3
579022.2,126207.6,3
580670.9,126348.4,15
579896.4,125666.6,0.2
578925.1,125419.7,0.2
580380.3,126279.7,30
578957.5,126397.4,15
578985.3,124216,0.2
579205.6,125078.1,15
578004.2,125329.5,15
579206.9,125090.7,15
566360.4,138988.8,0.2
562151.1,148075.6,0.01
564749.3,136624.1,3
566303.8,138452.4,0.2
583994,152783,15
566926.9,138078.1,3
572492.6,137664,0.2
570375.4,121675.1,15
575927.9,128449.8,3
576497,123186,3
583550,151349,0.2
573652.6,132433.2,3
581379.7,137749.9,0.2
573075.3,130849,3
581976.5,135748.4,3
576974.5,123426.3,0.2
574207.2,130257.2,3
578224.5,126575.1,15
567397,135231,0.2
582874,153225,0.2
582975.2,153650,3
576600.7,123898.4,3
570326,118574.8,0.2
573268.3,130105.2,3
575167,137251,0.2
576750.7,129474.4,3
578037.2,138218.7,3
570204.8,117051.6,15
582112.9,145111.3,3
577700.1,127074,0.2
576125,127300,15
578399.3,126000.6,3
577150,137549,15
581176,136034,0.2
580999.9,126550.1,0.2
577903.9,125558.2,15
570652.4,118626.4,0.2
576800,137648,3
570842,118704.9,0.2
572199.8,117650.9,0.2
583325,132624,15
578342,123919,0.2
575825,137074.4,3
579224.9,126601.5,3
571751,119856,0.2
580400,136150,15
578850.8,136647.6,3
579749.7,136350,0.01
