easting,northing,abundance
580706.3,127198.4,0.2
566900.2,135795.4,0.2
571096.7,120205,0.01
567200.1,136397.2,0.2
580719.3,131179.6,0.2
578598.3,126794.5,0.2
578500.3,124402.2,0.2
575297.1,136296.7,0.01
577800,125300,0.2
578076,136824.3,0.2
576392.2,136900,0.2
572099.2,119498.8,0.2
578685.1,124961.7,0.2
573103.4,118598.5,0.01
567699.5,135898.8,0.2
579600.8,135998.8,0.2
566496.5,134101.5,0.2
580101.4,125999.7,0.01
579498.5,126100.5,0.01
579899.2,125101.4,0.2
567204.4,135794.2,0.2
581099.1,136598.8,0.2
579599.8,127302.9,0.2
580802.5,142999.3,0.2
577601.9,137196.5,0.2
571900.3,117895.8,0.2
572099,117900.4,3
571799.5,117699.5,0.2
580747.05,126947.96,0.2
581187.6,126615.4,0.2
579975.2,125451.3,0.2
577877,126293.4,0.2
579206.9,125090.7,0.2
567397,135231,0.01
576600.7,123898.4,0.2
581525,145327,0.2
567800.8,137174,0.2
566724.3,135125.3,0.2
580927.5,126009.9,0.2
567825.3,136499.5,0.2
567025,136049,0.01
564479,142336,0.01
577352,152347,0.2
577400,122951,0.01
571002.1,117025.8,0.2
577175,152225,0.2
578224,123526,0.2
572061.3,118574.9,0.01
578342,123919,0.2
578120,123337,3
572787.5,117489.2,0.2
577523,152782,0.2
579549,136348,0.01
578505,123758,0.01
