easting,northing,abundance
581301.7,150300.1,0.2
573301.2,143804.4,0.2
568803.1,140694.6,0.2
571496.8,135100.8,3
565500,137700,0.2
572202.5,141592.7,0.2
581099.6,141795.4,0.2
572198.7,124600.1,0.2
576503.9,143002.1,0.2
578502.8,140998.5,3
580100,130200,0.2
577997.3,140799.1,3
578101.7,140694.5,0.2
578403.1,139196.5,0.2
568801.8,142299.3,15
576598.5,141304.5,3
577593.8,129095.2,0.2
577300.1,140801.2,0.2
574897.8,143394.6,0.2
564295.7,144405.6,3
566805.8,138599.4,0.2
575297.8,130796,0.2
572999.6,147227.6,0.2
576200,143697.9,0.2
575502.4,131701.7,3
575400.1,131097.7,0.2
570604.5,132301.6,0.2
575300,124700,0.2
557726.2,147276.1,0.2
579494,137398.3,0.2
557846.9,147527.3,0.2
575005.8,122110.3,0.2
578892.5,140400.4,0.2
576598,138495.7,0.2
576899.1,140897,0.2
572597.3,133004.7,0.2
569696.8,138099.7,0.2
584593.8,151895.1,15
569100,136100,0.2
571325.6,123371.5,0.2
581500.1,146293.7,0.2
574599.1,147402.6,0.2
569004.4,138896.9,0.2
582698.6,152999.7,0.2
576899.2,135300.6,0.01
571491.2,136704.4,0.2
574896.5,148994.9,0.2
575197.5,136097.8,0.2
581102.6,147496.4,0.2
572499.3,142499.1,0.2
574598.3,136695.3,0.2
580599,130604.3,0.01
583295.3,147897.6,0.2
581994.8,140302.7,0.2
581989.9,139903.8,3
581299,141190.4,3
559759.4,145948.2,0.2
576144.9,122862.2,0.2
578624,124900.8,0.2
577097.3,132101.7,3
571000,122800,3
572201.4,133801.8,0.2
571898.9,133906.8,15
575796,129984.7,0.2
573099.5,119599.5,0.2
571051.1,146399.7,0.2
575600.6,138700.5,0.2
575301.1,128999.3,0.2
577799.6,126297,0.2
564497.7,145390,0.2
575701.7,139799.2,15
572002.5,137399,3
575699.4,127700.4,0.2
569946.4,145602.9,0.2
572399,130099.6,3
573528,145101.4,0.2
560976.8,142847.2,0.2
581701.1,141200.9,0.2
577197.6,133097,0.2
563606.7,140403,0.01
575696,122696,3
561305.9,142601.2,0.2
581700.8,147601.3,0.2
581610.7,147395.8,3
575301.5,143399.1,0.2
572599.1,146802.1,0.2
574750,146348.6,3
570900,135200,3
570709.9,122288.1,3
560737.6,143528.2,0.2
580596.6,133307,0.2
579103.4,152501.4,0.2
572196.4,137698.4,0.2
568200.2,139899.8,3
571399.4,141299.9,3
576501.3,144798.9,0.2
577904.8,141703.9,3
569696.8,142495.1,0.2
577953.2,126367.3,15
578037.6,126409,0.2
570650,145879,3
583827,148921,0.01
559406,146677,0.2
560411,145333,0.01
570169,146010,0.2
580304.8,147078.7,0.2
570196,133321.4,0.2
569380.1,133056.7,0.2
559038,146684,0.2
570749.6,146998.7,15
571199.4,133859.4,3
578231.9,145586.8,0.2
572682,125042,0.2
578077,132564,0.2
569848,128505,3
572997,122670,0.2
561307,146819,0.2
567680,143736,0.2
575479,144757,3
577175.1,141324.5,3
568019,143052,0.2
576905.09,148900,0.2
584904,150074,15
573924.6,146424.8,0.2
562009,145236,3
567446,138626.5,0.2
573769.5,138667.8,3
566360.4,138988.8,0.2
574024.6,140198.9,0.2
562151.1,148075.6,3
570469.3,140698.1,3
581123.8,146675.1,0.2
572858.6,140980,0.2
564749.3,136624.1,0.2
573001.4,137035,3
572297.5,126446.6,0.2
570071.3,142094.2,0.2
578303.6,148842.6,3
566303.8,138452.4,3
568688,129132,3
572540.2,144902.1,15
563219,146338,15
563896.2,147901,3
569802.4,136268.6,3
578799.6,151400.5,0.01
579785.7,145240.6,0.2
576027.9,148852.9,3
581476.3,153775.8,0.2
570945.2,139458.6,0.2
572430.5,131193.9,0.2
579300,143526,15
565004,143462,0.01
583994,152783,0.2
566926.9,138078.1,0.2
579525,140325,0.2
570972,121569,15
572492.6,137664,0.2
576317,139872.7,0.2
581297,134228,3
571125,136374.6,3
575697,135312,15
570375.4,121675.1,3
575927.9,128449.8,0.2
576497,123186,3
583550,151349,0.2
573652.6,132433.2,3
563673,134679,0.2
579861,153041,3
578979.2,144077.2,0.2
584775.4,154399.4,0.2
581077.6,151499,0.2
574725,121175.5,3
571275.3,120623,3
580525.8,137224.8,0.01
573075.3,130849,0.2
574207.2,130257.2,0.2
578224.5,126575.1,3
582874,153225,0.2
582975.2,153650,3
573268.3,130105.2,3
573339,121070,3
571250.6,131047.4,0.2
565100,142293,0.2
581550,141975,3
575725,123575.3,3
570629.3,117628.7,0.2
581176,136034,0.2
574764,146758,0.2
572793,124557,3
572945.7,123049.8,0.2
581351,151024.7,0.2
579224.9,126601.5,0.01
