easting,northing,abundance
579100.4,151800.4,0.2
581301.7,150300.1,0.2
581699.8,150900.1,0.2
577901.1,139199.6,0.2
578403.1,139196.5,3
568801.8,142299.3,37.5
568127.4,129100.4,15
576598.5,141304.5,3
574897.8,143394.6,0.2
572999.6,147227.6,3
576200,143697.9,37.5
575400.1,131097.7,3
570604.5,132301.6,15
576899.2,135300.6,3
581299,141190.4,37.5
571898.9,133906.8,3
575796,129984.7,15
571051.1,146399.7,0.2
565503.8,139301.8,0.2
572002.5,137399,0.2
569946.4,145602.9,15
573528,145101.4,15
577197.6,133097,15
573303.3,146902.1,3
581610.7,147395.8,37.5
575301.5,143399.1,15
572599.1,146802.1,37.5
574750,146348.6,15
569696.8,142495.1,0.2
559406,146677,0.2
560411,145333,0.01
569795,133252,0.2
570196,133321.4,3
570267.8,134005.8,0.2
569380.1,133056.7,0.01
559038,146684,15
570749.6,146998.7,15
571199.4,133859.4,0.2
570883.7,134940.3,0.01
569848,128505,15
561307,146819,15
575479,144757,0.2
577175.1,141324.5,0.2
576905.09,148900,15
584904,150074,0.2
562009,145236,15
574024.6,140198.9,0.2
581123.8,146675.1,15
572858.6,140980,3
564749.3,136624.1,0.2
572297.5,126446.6,3
568688,129132,3
563896.2,147901,0.2
569802.4,136268.6,0.2
578799.6,151400.5,15
579785.7,145240.6,3
570195,140281,0.2
581476.3,153775.8,3
579525,140325,3
570972,121569,3
572492.6,137664,0.2
570375.4,121675.1,3
576497,123186,15
583550,151349,0.01
579861,153041,0.01
584775.4,154399.4,0.2
579424.7,152150.3,15
582874,153225,3
574764,146758,15
572945.7,123049.8,3
