easting,northing,abundance
581699.8,150900.1,0.2
564607.9,133295.2,0.2
580303.3,151997.1,0.2
567801.5,142493.6,0.2
557469.5,147202.4,0.2
568600.9,124901.6,0.2
572198.7,124600.1,0.2
564800.2,137699.9,0.2
570009.3,147199,0.2
579901.4,150996.2,0.2
568100.1,142094.9,0.2
557682.6,150423.3,0.2
578400.7,150498.4,0.2
572898.6,141798.5,0.2
578892.5,140400.4,0.2
569100,136100,0.01
556725.4,149799.5,0.2
572499.3,142499.1,0.2
569596.2,118697.6,0.01
555900.3,148998.7,0.2
578499.4,146998.9,0.2
570501,134777.5,0.2
561077.2,142223.1,0.2
567495.4,138403.1,0.2
569921,133567.9,0.2
564300.4,147498,0.2
582302.9,146696.1,0.2
577001.9,144894.8,0.01
566597.5,119842.3,0.2
567201.5,121101.7,0.2
568499.9,119901.1,0.2
569400.3,131500.1,0.2
556500.7,147401.7,0.2
557399.3,148599,0.2
561029.3,142573.3,0.2
559403.6,144804.3,0.2
558978.9,150775.4,0.2
561305.9,142601.2,0.2
581097,154305.9,0.2
574702.8,143702,0.2
581199.1,154799.7,0.2
566906.4,128404.5,0.2
568000.3,127999.3,0.2
573801.8,144002.7,0.01
579856.2,126390.9,0.2
578823.6,123767.3,3
574875,145400,0.2
558686,150495,0.2
558221.8,151780,0.01
556686,150643,0.2
562926.6,133269.6,0.01
580123.9,147775.7,0.2
571280.1,145674.6,0.2
572983,133784,0.2
576651.2,141850.9,0.01
574025.1,144176.6,0.01
580549,148399.8,0.01
561475.5,144725.5,0.01
573001.4,137035,0.01
572950,134925,0.2
562625.6,146899.8,0.2
583649.2,151723.5,0.2
581077.6,151499,0.01
583335.4,145409.1,0.2
577446.5,124252,3
570326,118574.8,0.2
579224,140473,3
580400,136150,0.2
