easting,northing,abundance
579838.7,124770.9,0.01
566900.2,135795.4,3
571096.7,120205,0.2
569599.4,122000,0.2
580719.3,131179.6,3
578598.3,126794.5,3
569697.1,121794.8,3
574603.9,122198.4,0.2
573900.5,119998.2,0.01
572600,130000,0.01
575400.1,131097.7,0.2
578892.5,140400.4,0.2
569696.8,138099.7,0.2
569100,136100,0.2
578076,136824.3,0.2
578405.1,136698.7,3
582698.6,152999.7,0.2
572791.1,130001,3
576899.2,135300.6,0.2
579595.4,135895.9,0.2
575302.8,124296.6,0.2
578501.7,125401.6,3
569596.2,118697.6,3
571300.9,119198.1,0.2
572099.2,119498.8,3
576144.9,122862.2,0.2
575796,129984.7,15
573199.9,119600.8,15
576399.9,128498.4,3
564300.4,147498,3
575301.1,128999.3,3
579600.8,135998.8,0.2
579599.3,126198.6,0.2
580101.4,125999.7,0.2
579498.5,126100.5,0.2
579000,125099.2,0.2
579899.2,125101.4,3
567204.4,135794.2,0.2
572001.4,118302.7,0.01
579000.2,136502.1,0.2
572300.2,117997,0.2
572403.8,118198.8,0.2
579599.8,127302.9,3
572099.8,118101.7,0.2
577204.8,149998.7,0.2
572099,117900.4,0.2
571708.7,117300.1,0.2
580596.6,133307,0.01
572196.4,137698.4,0.2
579503.2,125604.8,0.2
571399.4,141299.9,3
569696.8,142495.1,0.2
580747.05,126947.96,0.01
579493.24,127048.15,0.2
581187.6,126615.4,0.2
579975.2,125451.3,0.2
579099.5,126315.5,3
579059.7,125383.8,0.2
577877,126293.4,0.2
580710.1,126347,0.2
579022.2,126207.6,0.2
580670.9,126348.4,3
579896.4,125666.6,3
580380.3,126279.7,3
578957.5,126397.4,15
578985.3,124216,0.2
579206.9,125090.7,0.2
564749.3,136624.1,0.2
570945.2,139458.6,0.01
565004,143462,15
566926.9,138078.1,0.2
579525,140325,3
570375.4,121675.1,3
575927.9,128449.8,3
583550,151349,0.01
571275.3,120623,0.2
571291.3,119649.5,0.2
578753.8,125899.1,37.5
583335.4,145409.1,3
577446.5,124252,0.2
577174.9,138100,3
577076.1,137874.7,3
574207.2,130257.2,0.2
579550,152800,0.2
567397,135231,0.2
582874,153225,15
576600.7,123898.4,15
575526.4,124591.1,0.01
570326,118574.8,0.01
577349.5,124601.4,0.2
570204.8,117051.6,3
570629.3,117628.7,3
582112.9,145111.3,15
576125,127300,0.01
578399.3,126000.6,3
578550.1,125700.3,15
566724.3,135125.3,0.2
580999.9,126550.1,15
567825.3,136499.5,0.01
577903.9,125558.2,3
570842,118704.9,3
577400,122951,0.2
575825,137074.4,0.2
579224.9,126601.5,15
572299.1,120848.7,0.2
577523,152782,0.2
571751,119856,15
578850.8,136647.6,0.2
579749.7,136350,0.01
