easting,northing,abundance
578500.3,124402.2,0.2
576598.5,141304.5,3
575139.3,121032.1,0.01
575297.8,130796,0.2
575400.1,131097.7,3
580097.2,136400.3,3
579494,137398.3,0.01
575005.8,122110.3,15
578594,125100.5,37.5
578699.1,136499.2,0.2
568503.8,137897.2,15
582698.6,152999.7,0.2
572791.1,130001,15
578501.7,125401.6,0.2
574598.3,136695.3,0.2
580599,130604.3,0.2
570696.1,117995.1,0.2
576144.9,122862.2,0.2
578624,124900.8,0.2
573099.5,119599.5,0.01
565503.8,139301.8,15
581200.3,137900,15
580308.3,125895.5,3
572002.5,137399,15
575699.4,127700.4,3
572399,130099.6,37.5
579801.1,125899.6,3
580200.6,125803.9,0.2
579600.8,135998.8,3
581600.9,135899.4,0.2
578503.8,144203.7,0.01
581701.1,141200.9,0.01
577601.9,137196.5,0.2
581610.7,147395.8,0.2
567598.2,141003.6,15
580291.9,125169.4,15
579896.4,125666.6,0.2
579205.6,125078.1,15
578037.6,126409,15
578004.2,125329.5,15
575479,144757,0.2
577175.1,141324.5,0.2
562151.1,148075.6,0.2
581476.3,153775.8,0.2
579300,143526,15
583994,152783,3
579525,140325,0.2
575927.9,128449.8,0.2
573652.6,132433.2,3
581379.7,137749.9,15
573075.3,130849,15
574207.2,130257.2,0.01
578224.5,126575.1,3
568331,137532,3
582975.2,153650,3
573268.3,130105.2,3
575167,137251,3
573339,121070,0.2
580949.8,137675.4,0.01
570204.8,117051.6,0.2
577700.1,127074,3
578370,137739,0.2
581176,136034,3
577903.9,125558.2,0.2
565875,135599.2,3
570842,118704.9,15
575564.1,136336.5,3
581401,144503,37.5
580477,132142,0.2
581882,132197,0.2
571751,119856,0.2
