easting,northing,abundance
577011.1,121328.6,0.2
580706.3,127198.4,0.01
566900.2,135795.4,0.2
578598.3,126794.5,0.2
571898.6,118200.1,0.2
575300,124700,3
578892.5,140400.4,0.2
579595.4,135895.9,0.2
578101.7,136694.6,0.2
575963.5,123411.2,0.2
580700,126300,0.2
582198.2,152691.8,0.2
577799.6,126297,0.2
568600.2,137699.4,0.2
583702.1,145787.8,0.2
579299.8,125801.8,0.2
580600,126400.7,0.2
579000,125099.2,0.2
579899.2,125101.4,0.2
571084.2,137391.7,0.2
580203,142698.8,0.2
581099.1,136598.8,0.2
579599.8,127302.9,0.2
580802.5,142999.3,0.01
580700.2,126000.6,0.01
577098.6,151397,0.2
572599.1,146802.1,0.2
571399.4,141299.9,0.2
581187.6,126615.4,0.2
580927.4,126331,0.01
578985.3,124216,0.2
578077,132564,0.01
584775.4,154399.4,0.01
575526.4,124591.1,0.2
580599,142450,0.2
571297.1,118325.6,0.01
580927.5,126009.9,0.01
570652.4,118626.4,0.2
567443.8,136781.1,0.2
580489.7,124797.4,0.2
572199.8,117650.9,0.2
577400,122951,0.2
582709,132001,0.2
571002.1,117025.8,0.2
572061.3,118574.9,0.2
575393.1,119101.4,0.01
575300,119037,0.2
571813.5,118214.4,0.2
