easting,northing,abundance
580306,152595.3,0.01
580100,130200,0.2
578500.3,124402.2,0.2
574582.1,121850,3
578403.1,139196.5,3
568399.6,144601.2,3
580903.4,141096.7,0.2
569004.4,138896.9,0.2
578798.1,152198.7,15
574799.7,149306,3
578798,136097,15
578507.5,136296,0.2
574896.5,148994.9,3
574598.3,136695.3,15
570696.1,117995.1,0.2
576144.9,122862.2,3
575963.5,123411.2,3
578097.3,126797.3,15
581495,141708.9,3
572790,119200,0.2
564297.7,142001.5,0.2
564401.8,142100,15
563095.1,148098.7,0.2
579600.8,135998.8,0.2
566496.5,134101.5,0.2
581701.1,141200.9,15
573712.5,120867.6,3
577197.4,151400.4,0.2
580700.2,126000.6,0.2
577098.6,151397,15
581097,154305.9,0.2
580602.7,125896.4,15
567598.2,141003.6,0.01
579493.24,127048.15,0.2
569719.2,144953.4,3
572540.2,144902.1,0.2
578799.6,151400.5,0.01
576027.9,148852.9,0.2
579861,153041,0.2
578979.2,144077.2,3
584775.4,154399.4,3
574725,121175.5,3
567397,135231,3
565100,142293,3
579360,138513,0.2
570629.3,117628.7,0.2
578370,137739,3
565875,135599.2,3
564479,142336,15
576053.4,136301.8,3
571576,119374,0.2
572299.1,120848.7,0.2
579985,136034.5,15
579549,136348,3
