easting,northing,abundance
557747.6,149726.8,15
572499.4,145503.5,15
583602.3,147106,3
564607.9,133295.2,0.2
570801.2,135749.7,15
557469.5,147202.4,3
568600.9,124901.6,15
571496.8,135100.8,0.2
576198.7,143105.2,15
570009.3,147199,3
557146.5,150027.3,3
569697.1,121794.8,15
557682.6,150423.3,0.2
576098.9,148048.6,3
571122.5,124203,0.2
562699.6,134995.7,0.2
560221,142970.2,3
556973.9,147973.5,15
558697.6,151448.1,3
576401.6,145594.6,0.2
556725.4,149799.5,3
569596.2,118697.6,15
578901.5,145897.8,15
568343.2,126100.4,0.2
555900.3,148998.7,3
557699.9,149446.4,15
568699.4,126299.1,0.2
578499.4,146998.9,15
570501,134777.5,3
561077.2,142223.1,3
568199.1,126923.2,0.2
568325.9,130398.8,3
558229.8,148297.1,15
573001,147000.2,0.2
559275.4,151124,15
571098.2,146497.4,3
577501.2,145595,0.2
571898.9,133906.8,0.2
561026.6,143900.2,15
569921,133567.9,3
567007.6,119415.6,15
566921.6,119499.3,37.5
567217.1,119963.1,3
567375.3,120135.8,3
567586.4,119886.5,15
566597.5,119842.3,15
567203.5,121302.3,3
567201.5,121101.7,3
568299.9,121200.1,0.2
568600.9,119913.3,15
568499.9,119901.1,15
568001.3,119898.9,0.2
567899.8,119898.4,15
568299.9,119696.4,15
568201.9,119602.4,15
567499.3,119298.9,15
567397.1,119101.8,15
567795.9,120798.4,3
555197.8,146597.1,15
555805.8,146495.9,15
556700,145398.2,3
556500.7,147401.7,3
557399.3,148599,15
556396.8,146594.9,15
561029.3,142573.3,3
559403.6,144804.3,15
558901.4,144999.9,15
558901.9,145301.7,3
559400.1,144600.6,3
559298.5,146098.9,15
561650.3,144250.7,15
559399.1,146299.4,15
558978.9,150775.4,37.5
572700.4,145900.5,37.5
572496.9,147096.7,3
569772.6,134297.1,37.5
573303.3,146902.1,3
569001.5,124401.1,0.2
574750,146348.6,0.2
560901,142299.9,15
556700.3,149126.1,3
574267,145242,15
574875,145400,15
575126.3,146214.1,3
558686,150495,3
572576,145799,3
558221.8,151780,0.01
556686,150643,3
562926.6,133269.6,0.2
575375.2,146699.9,15
580123.9,147775.7,3
574873,144698,3
570227,145645.5,0.2
570267.8,134005.8,0.2
571280.1,145674.6,3
578843.4,146951,0.01
568568.2,132126.2,0.2
578147,147106,15
560161,149271,0.01
572983,133784,15
570883.7,134940.3,0.2
580876.9,148496.6,15
580549,148399.8,15
573345,146625.1,0.2
574649.8,146625,15
570871,147205,0.01
564749.3,136624.1,0.01
583275,149575,15
565411,134801,3
579525,140325,0.2
581351,151024.7,0.2
579224,140473,15
571127.6,145673.8,15
