easting,northing,abundance
580706.3,127198.4,3
577051.3,151421.4,0.01
574300,119800,0.2
574603.9,122198.4,0.2
575297.1,136296.7,0.01
582698.6,152999.7,0.2
578798.1,152198.7,0.2
579595.4,135895.9,0.2
579300,127000,0.2
571300.9,119198.1,0.2
575963.5,123411.2,3
575424.2,148146.1,3
568400,141500,0.2
573199.9,119600.8,0.2
575299.8,121901.7,0.2
569177.4,146198.7,0.2
568600.2,137699.4,15
567797.4,136197.1,3
567699.5,135898.8,3
579599.3,126198.6,0.2
580600,126400.7,0.2
580101.4,125999.7,0.2
579000,125099.2,0.2
567204.4,135794.2,0.2
578357.6,143628.6,3
580203,142698.8,3
572987.7,120285.6,0.2
571600.6,138301.1,3
581299.1,144899.3,0.2
571003.2,130794.3,3
575696,122696,3
580802.5,142999.3,0.2
572099.8,118101.7,0.2
578002.1,122999.6,0.2
571599.6,117001.2,0.2
572196.4,137698.4,3
580599.5,126794.6,0.2
579149.56,126813.48,3
578588,123645.8,0.01
580384,126010,3
580735,126895,0.2
579099.5,126315.5,0.4
579966.4,126392.9,3
580927.4,126331,3
577861.3,127677.7,0.2
577798.1,127536.7,0.2
577392.7,127634.3,0.2
569380.1,133056.7,0.01
567443,128795,0.2
573924.6,146424.8,0.2
572858.6,140980,0.2
579525,140325,0.2
576317,139872.7,3
576497,123186,0.01
581077.6,151499,0.01
578764,151606,15
584078.3,155077.5,15
565100,142293,0.2
575725,123575.3,3
580599,142450,0.2
570900.2,137500.1,0.2
580927.5,126009.9,0.2
570652.4,118626.4,0.2
577175,152225,0.2
575216,120633,0.2
578120,123337,0.2
577713,122942.5,3
571813.5,118214.4,15
574764,146758,3
575825,137074.4,0.2
579224.9,126601.5,0.2
572671.6,119804.4,0.2
