easting,northing,abundance
581699.8,150900.1,0.01
568600.9,124901.6,0.2
576109.9,148415,0.2
580306,152595.3,0.2
580100,130200,0.2
578403.1,139196.5,0.2
560221,142970.2,0.2
561243,143270.6,0.2
579695.7,135690.8,0.01
570601.6,126399.5,0.2
575963.5,123411.2,0.2
568199.1,126923.2,0.2
567375.3,120135.8,0.2
567739.3,119992.1,3
569402.9,124255.3,0.2
566898.4,128704.9,0.2
567033.4,128733,0.2
577500,126700,0.2
569001.5,124401.1,0.2
580596.6,133307,0.2
570000,124100,0.2
567302,142705.6,0.2
567443,128795,0.2
576116.2,134222,0.01
561475.5,144725.5,0.2
584904,150074,0.2
583275,149575,3
578979.2,144077.2,0.01
584078.3,155077.5,0.2
572945.7,123049.8,3
