easting,northing,abundance
579304.5,153215.5,0.01
580706.3,127198.4,3
566900.2,135795.4,0.2
577051.3,151421.4,0.2
567200.1,136397.2,3
578500.3,124402.2,0.2
578798.1,152198.7,0.01
579202.5,127099.6,0.2
579300,127000,0.2
570696.1,117995.1,0.2
568600.2,137699.4,3
567699.5,135898.8,0.2
579599.3,126198.6,0.2
566496.5,134101.5,3
578357.6,143628.6,0.01
580203,142698.8,0.2
572987.7,120285.6,0.2
571600.6,138301.1,0.2
581701.1,141200.9,0.2
581299.1,144899.3,3
581099.1,136598.8,0.2
579599.8,127302.9,0.2
580802.5,142999.3,0.01
577197.4,151400.4,0.2
572099.8,118101.7,3
566600,134402,0.2
577098.6,151397,0.2
580747.05,126947.96,3
579493.24,127048.15,3
569751,137849.8,3
567397,135231,0.01
575725,123575.3,0.01
580599,142450,0.2
566724.3,135125.3,3
567825.3,136499.5,0.2
576053.4,136301.8,0.2
575216,120633,0.01
578352.6,125122.8,0.2
