easting,northing,abundance
578500.3,124402.2,0.2
576598.5,141304.5,0.2
577300.1,140801.2,0.2
575139.3,121032.1,3
568399.6,144601.2,0.2
575300,124700,0.2
580498.5,137599.3,0.2
575005.8,122110.3,3
576598,138495.7,15
572597.3,133004.7,0.01
579197.2,135997,0.2
568503.8,137897.2,0.2
572791.1,130001,0.2
579595.4,135895.9,0.2
575302.8,124296.6,0.2
578507.5,136296,0.2
576401.6,145594.6,0.2
574598.3,136695.3,0.2
576144.9,122862.2,0.2
578097.3,126797.3,0.2
565503.8,139301.8,3
565400.3,144400.3,0.2
568898.6,146093,3
575699.4,127700.4,0.2
570525.5,133196.1,0.2
563095.1,148098.7,0.2
581602.6,136003.3,0.2
577599.3,125597.3,0.01
578503.8,144203.7,3
581099.1,136598.8,0.2
579000.2,136502.1,0.2
581700.8,147601.3,0.2
570709.9,122288.1,3
567598.2,141003.6,0.2
575479,144757,0.2
577175.1,141324.5,0.2
568019,143052,0.2
564749.3,136624.1,3
572540.2,144902.1,3
581476.3,153775.8,0.01
579300,143526,3
583994,152783,3
583540,146251,0.2
570375.4,121675.1,3
575927.9,128449.8,3
583550,151349,3
571275.3,120623,3
571291.3,119649.5,0.2
573075.3,130849,0.2
570326,118574.8,0.01
580949.8,137675.4,3
578921.2,137373.2,0.2
578370,137739,0.2
578402,137444,0.01
