easting,northing,abundance
572198.7,124600.1,0.2
580306,152595.3,0.2
568127.4,129100.4,0.2
569700.8,124099.4,3
568343.2,126100.4,0.2
559759.4,145948.2,0.01
568699.4,126299.1,0.2
568199.1,126923.2,0.2
567494,129402.2,0.01
572202.6,124701.8,0.01
569402.9,124255.3,0.2
567033.4,128733,3
577204.8,149998.7,0.2
560737.6,143528.2,0.2
559406,146677,0.2
569380.1,133056.7,0.2
567443,128795,3
572682,125042,0.01
561307,146819,0.2
562009,145236,3
572297.5,126446.6,3
576497,123186,0.2
579861,153041,0.2
576974.5,123426.3,0.01
572793,124557,0.2
572945.7,123049.8,0.01
