easting,northing,abundance
564607.9,133295.2,0.01
571496.8,135100.8,0.01
557146.5,150027.3,0.2
577901.1,139199.6,0.01
574582.1,121850,0.01
568801.8,142299.3,0.01
557682.6,150423.3,0.2
577300.1,140801.2,0.01
577703.7,128994.6,0.01
570604.5,132301.6,0.01
575005.8,122110.3,0.01
576401.6,145594.6,0.2
570601.6,126399.5,0.01
571898.9,133906.8,0.2
580477.5,143595.9,0.01
565400.3,144400.3,0.01
555805.8,146495.9,0.01
575801.8,122501.7,0.01
559403.6,144804.3,0.01
568898.6,146093,0.01
570525.5,133196.1,0.01
564401.8,142100,0.01
565777,140310.9,0.01
581299.1,144899.3,0.01
563606.7,140403,0.01
575696,122696,0.2
581700.8,147601.3,0.01
571797.9,134653.8,0.2
570900,135200,0.2
556700.3,149126.1,0.2
577002,125737.1,0.2
561167,150231,0.2
576116.2,134222,3
579233.8,146350.4,0.01
569719.2,144953.4,0.01
562009,145236,0.01
570469.3,140698.1,0.01
581123.8,146675.1,0.01
572297.5,126446.6,0.01
570286.3,136049.6,0.01
572073,144176,0.2
563896.2,147901,0.01
569802.4,136268.6,0.01
563673,134679,0.2
578764,151606,0.01
