easting,northing,abundance
579304.5,153215.5,3
574300,119800,0.2
577703.7,128994.6,0.2
568503.8,137897.2,0.2
578099.9,136597.5,0.2
575603.4,122200.8,3
574493.8,120197.7,0.2
572002.5,137399,0.2
564594,147102.9,3
566801,141197.9,3
567699.5,135898.8,3
571502.8,137302.4,3
564498.7,147097.7,15
571084.2,137391.7,0.2
578503.8,144203.7,0.2
580203,142698.8,0.2
581299.1,144899.3,0.2
577197.4,151400.4,3
566600,134402,3
567400,136200,0.2
580747.05,126947.96,0.2
579493.24,127048.15,0.2
578454.92,127133.81,0.2
578480.98,127199.27,15
580735,126895,0.01
577798.1,127536.7,0.01
565190.7,134912.8,0.2
574339,120265,0.2
575927.9,128449.8,0.2
573894,118674,3
568181,137004,37.5
567397,135231,0.2
581525,145327,0.2
570900.2,137500.1,0.2
567773,136721.7,3
567825.3,136499.5,0.01
577489,136515.8,0.01
575216,120633,0.2
572299.1,120848.7,0.01
