easting,northing,abundance
571400,117200,3
575139.3,121032.1,0.2
579398.4,124795.8,0.2
577504,125410.4,0.2
578501.7,125401.6,3
571511.9,138702,0.2
580700,126300,0.2
566274.6,141005.1,0.2
576801.2,125097.5,0.2
580000.6,125598.8,15
577599.3,125597.3,3
571084.2,137391.7,0.2
572001.4,118302.7,0.2
580497.4,131200.7,3
577967.5,125936.5,3
577700.1,127074,0.2
571297.1,118325.6,0.2
579281.6,124630.2,0.2
572902,120547,0.2
567443.8,136781.1,15
576102,121726,0.2
571002.1,117025.8,3
579980.7,124534,15
572061.3,118574.9,0.2
572325,119773,15
