easting,northing,abundance
577051.3,151421.4,0.2
574300,119800,0.2
578500.3,124402.2,0.01
578101.7,140694.5,0.2
576598,138495.7,0.2
579197.2,135997,3
574599.1,147402.6,0.01
579202.5,127099.6,0.2
579300,127000,0.2
574598.3,136695.3,0.01
581994.8,140302.7,0.2
570696.1,117995.1,0.2
573103.4,118598.5,0.01
577799.6,126297,0.2
565400.3,144400.3,0.01
575603.4,122200.8,0.2
568401.1,137500.5,0.2
572002.5,137399,0.2
575699.4,127700.4,0.2
566801,141197.9,3
566274.6,141005.1,0.01
571502.8,137302.4,3
581602.6,136003.3,3
577197.4,151400.4,3
567598.2,141003.6,0.2
578454.92,127133.81,0.01
561167,150231,3
574339,120265,0.2
579300,143526,0.01
577761.1,138756.1,0.01
573894,118674,0.2
573075.3,130849,3
578224.5,126575.1,0.01
568331,137532,0.01
567397,135231,0.2
582975.2,153650,0.2
573268.3,130105.2,0.2
573339,121070,0.2
580949.8,137675.4,0.2
578921.2,137373.2,0.2
581176,136034,0.01
575216,120633,0.2
