easting,northing,abundance
564607.9,133295.2,0.2
580303.3,151997.1,0.2
568803.1,140694.6,0.2
571096.7,120205,3
581099.6,141795.4,3
576503.9,143002.1,0.2
568100.1,142094.9,0.2
578502.8,140998.5,0.2
577593.8,129095.2,0.2
577300.1,140801.2,0.2
572999.6,147227.6,0.2
575400.1,131097.7,15
579398.4,124795.8,0.2
577795.7,137395.5,0.2
578892.5,140400.4,0.2
573798.4,144701.7,0.2
576799,137001.5,0.01
576899.2,135300.6,3
574799.7,149306,0.01
578798,136097,3
578507.5,136296,3
574896.5,148994.9,0.2
578501.7,125401.6,0.01
569596.2,118697.6,0.2
576997.9,128702.4,0.2
577097.3,132101.7,0.01
578097.3,126797.3,3
573199.9,119600.8,0.01
575600.6,138700.5,0.2
575301.1,128999.3,0.2
565400.3,144400.3,0.2
581800.3,139198.9,0.2
581600.9,135899.4,0.2
579705.7,139600.7,0.2
572403.8,118198.8,0.2
581610.7,147395.8,0.2
572099,117900.4,0.2
568200.2,139899.8,0.2
576501.3,144798.9,0.2
580380.3,126279.7,3
569928.4,146296.5,0.2
580304.8,147078.7,0.2
581123.8,146675.1,0.2
572297.5,126446.6,0.2
569802.4,136268.6,0.01
581476.3,153775.8,0.2
569751,137849.8,0.2
583540,146251,3
577761.1,138756.1,0.2
581976.5,135748.4,3
575526.4,124591.1,15
576750.7,129474.4,3
577150,137549,0.2
576800,137648,3
577400,122951,0.2
581351,151024.7,0.01
