easting,northing,abundance
573301.2,143804.4,15
577051.3,151421.4,0.2
581099.6,141795.4,3
577901.1,139199.6,15
578598.4,151003,0.2
578101.7,140694.5,3
575139.3,121032.1,3
577703.7,128994.6,15
568399.6,144601.2,15
575297.1,136296.7,15
575005.8,122110.3,15
577504,125410.4,0.2
576799,137001.5,15
574799.7,149306,3
578507.5,136296,37.5
574896.5,148994.9,15
575197.5,136097.8,15
578101.7,136694.6,15
581994.8,140302.7,62.5
581989.9,139903.8,37.5
581299,141190.4,37.5
576144.9,122862.2,15
564902.3,135892.4,3
578097.3,126797.3,37.5
568400,141500,3
571511.9,138702,15
580477.5,143595.9,62.5
565400.3,144400.3,15
564497.7,145390,15
574998.5,121895.7,3
574493.8,120197.7,0.2
569177.4,146198.7,3
572400,119200,15
568898.6,146093,37.5
581800.3,139198.9,37.5
566801,141197.9,15
566274.6,141005.1,3
576801.2,125097.5,15
564401.8,142100,15
583702.1,145787.8,0.2
563095.1,148098.7,37.5
577599.3,125597.3,0.2
571084.2,137391.7,3
578503.8,144203.7,37.5
581099.1,136598.8,37.5
581701.1,141098.5,3
577197.4,151400.4,0.2
581610.7,147395.8,3
577098.6,151397,0.2
571399.4,141299.9,37.5
580747.05,126947.96,15
579493.24,127048.15,62.5
578439.11,127104.02,15
578925.1,125419.7,0.01
569719.2,144953.4,0.2
579300,143526,3
569751,137849.8,0.2
583540,146251,15
563673,134679,15
578979.2,144077.2,37.5
574725,121175.5,15
578764,151606,0.2
571291.3,119649.5,15
582874,153225,15
582675.7,153675.5,15
578037.2,138218.7,3
573339,121070,15
580000,153749,3
565100,142293,0.2
577349.5,124601.4,15
581550,141975,15
579360,138513,62.5
576102,121726,3
576800,137648,15
564479,142336,3
571576,119374,15
577489,136515.8,37.5
580477,132142,37.5
581882,132197,3
572299.1,120848.7,37.5
579549,136348,37.5
