easting,northing,abundance
578000.1,127403.4,0.2
571096.7,120205,3
578598.3,126794.5,15
578403.1,139196.5,0.2
568801.8,142299.3,0.2
578892.5,140400.4,0.01
581500.1,146293.7,0.2
572791.1,130001,0.2
578798.1,152198.7,0.01
571491.2,136704.4,0.01
574896.5,148994.9,0.01
572499.3,142499.1,0.01
580599,130604.3,3
571300.9,119198.1,3
581994.8,140302.7,0.2
570696.1,117995.1,3
576144.9,122862.2,0.01
575963.5,123411.2,3
578429.1,126929.7,15
573099.5,119599.5,0.01
565503.8,139301.8,0.2
580308.3,125895.5,0.2
572790,119200,0.2
564297.7,142001.5,0.2
583702.1,145787.8,0.01
563095.1,148098.7,3
579600.8,135998.8,0.2
579000,125099.2,0.01
572987.7,120285.6,3
581701.1,141200.9,3
573712.5,120867.6,0.01
572099.8,118101.7,3
580700.2,126000.6,15
577098.6,151397,0.2
579503.2,125604.8,3
577175.1,141324.5,0.2
576905.09,148900,3
566360.4,138988.8,0.2
581123.8,146675.1,0.2
576273.4,144700.4,0.01
564749.3,136624.1,3
578799.6,151400.5,0.01
576027.9,148852.9,3
581476.3,153775.8,0.01
570945.2,139458.6,0.01
569751,137849.8,0.2
579525,140325,0.2
570972,121569,0.2
572492.6,137664,3
576317,139872.7,0.2
576497,123186,0.2
581156.7,152529.2,0.2
579861,153041,0.2
578979.2,144077.2,0.2
581077.6,151499,3
574725,121175.5,3
571275.3,120623,0.2
578764,151606,0.01
574207.2,130257.2,0.2
579550,152800,3
578224.5,126575.1,0.2
567397,135231,3
582874,153225,0.2
573339,121070,0.2
565100,142293,3
577349.5,124601.4,3
580599,142450,0.2
570204.8,117051.6,0.2
579360,138513,0.2
570629.3,117628.7,3
578399.3,126000.6,0.2
578550.1,125700.3,3
581176,136034,0.2
580999.9,126550.1,3
570652.4,118626.4,3
564479,142336,0.01
574764,146758,0.2
579224.9,126601.5,0.2
572671.6,119804.4,3
