easting,northing,abundance
557146.5,150027.3,0.2
578598.4,151003,0.01
577997.3,140799.1,0.01
568801.8,142299.3,0.01
557682.6,150423.3,0.2
560221,142970.2,0.01
561243,143270.6,0.2
556725.4,149799.5,0.2
570601.6,126399.5,0.01
571051.1,146399.7,0.2
569921,133567.9,0.2
566766.3,121184,0.01
567217.1,119963.1,0.01
568299.9,121200.1,0.01
568600.9,119913.3,0.01
556095.9,147396.3,0.2
561029.3,142573.3,0.01
573528,145101.4,0.2
563606.7,140403,0.01
571797.9,134653.8,0.2
572599.1,146802.1,0.01
556700.3,149126.1,0.2
558686,150495,0.01
570650,145879,0.01
561167,150231,0.2
568463,126715,0.01
569199,121372,0.2
569795,133252,0.2
570196,133321.4,3
569380.1,133056.7,0.2
571280.1,145674.6,0.2
568568.2,132126.2,0.2
567443,128795,0.01
570749.6,146998.7,0.2
571199.4,133859.4,0.2
572983,133784,0.01
578077,132564,0.2
576116.2,134222,0.01
567680,143736,0.01
561475.5,144725.5,0.01
573924.6,146424.8,0.01
572100,134650,0.01
562009,145236,3
