easting,northing,abundance
578500.3,124402.2,0.2
572299.3,120103,0.2
580700,126300,0.2
577799.6,126297,0.2
580198.9,125401,0.2
579801.1,125899.6,0.2
579600,125798.4,0.2
579000,125099.2,0.2
580000.6,125598.8,0.01
577599.3,125597.3,0.2
581401.6,145079.7,0.2
577601.9,137196.5,0.2
572099.8,118101.7,0.01
580700.2,126000.6,0.2
580602.7,125896.4,0.2
580390.8,131206.1,0.2
580497.4,131200.7,0.2
579493.24,127048.15,0.01
580384,126010,3
579099.5,126315.5,0.2
579874,125137.7,0.2
580291.9,125169.4,3
580927.4,126331,0.2
580183.1,124903.7,0.2
576974.5,123426.3,0.01
580999.9,126550.1,0.2
580927.5,126009.9,3
580489.7,124797.4,0.2
577400,122951,0.2
579980.7,124534,0.2
578342,123919,0.2
575300,119037,0.2
579224.9,126601.5,0.2
578352.6,125122.8,0.2
579985,136034.5,0.2
572325,119773,0.01
578505,123758,0.2
