easting,northing,abundance
564800.2,137699.9,15
574300,119800,3
574582.1,121850,15
579202.5,127099.6,0.2
579300,127000,0.2
564902.3,135892.4,15
573105.7,118601.3,15
573103.4,118598.5,37.5
575603.4,122200.8,3
574493.8,120197.7,0.2
580600,126400.7,15
577197.4,151400.4,15
577098.6,151397,0.2
578439.11,127104.02,0.2
578985.3,124216,0.2
578626.6,127191.4,3
568421.6,142839.2,15
566360.4,138988.8,3
570469.3,140698.1,3
570875,121803,0.2
570195,140281,0.01
574339,120265,3
571275.3,120623,3
571291.3,119649.5,15
573410.4,117778,0.2
572299.1,120848.7,3
577523,152782,3
