easting,northing,abundance
578000.1,127403.4,15
580306,152595.3,0.2
574300,119800,0.2
576200,143697.9,0.2
582698.6,152999.7,3
578798.1,152198.7,0.2
571491.2,136704.4,0.01
574598.3,136695.3,0.2
581994.8,140302.7,0.2
581989.9,139903.8,0.2
576144.9,122862.2,0.2
575963.5,123411.2,0.2
568400,141500,0.2
564497.7,145390,0.2
572002.5,137399,3
583702.1,145787.8,0.2
571084.2,137391.7,0.2
578357.6,143628.6,0.2
571600.6,138301.1,0.2
581701.1,141200.9,0.2
572599.1,146802.1,0.2
570749.6,146998.7,15
576905.09,148900,0.2
584904,150074,3
577525,148750,0.2
578799.6,151400.5,0.2
581156.7,152529.2,0.2
584775.4,154399.4,0.01
579424.7,152150.3,3
574725,121175.5,0.2
578764,151606,0.2
565100,142293,3
575725,123575.3,3
580599,142450,0.2
574764,146758,3
