easting,northing,abundance
578500.3,124402.2,0.2
575297.1,136296.7,3
581994.8,140302.7,3
581989.9,139903.8,0.01
581299,141190.4,15
576144.9,122862.2,0.01
568400,141500,0.2
564497.7,145390,3
563095.1,148098.7,3
565777,140310.9,0.2
579600,125798.4,0.2
581701.1,141200.9,0.2
581701.1,141098.5,0.2
580700.2,126000.6,15
580927.4,126331,0.01
576497,123186,15
581156.7,152529.2,15
574725,121175.5,0.2
576974.5,123426.3,3
565100,142293,3
580599,142450,0.2
577700.1,127074,0.2
578370,137739,0.01
580927.5,126009.9,3
